time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/loss,rollout/ep_rew_mean,train/explained_variance,train/approx_kl,train/policy_gradient_loss,rollout/ep_len_mean,train/clip_range,train/entropy_loss,train/learning_rate,train/clip_fraction,train/n_updates,train/std
802816,1568,51,15568,1.9112331554293633,0.8733816146850586,-53.358602170000005,0.8722402602434158,0.00065286295,-0.00032833137083798647,919.03,0.2,-3.849285525083542,0.0001,0.0,15670,0.8759441375732422
803328,1569,51,15575,11.470108377933503,3.0792922973632812,-53.07077474,0.3393779993057251,0.00037500588,-0.0025009358767420055,919.03,0.2,-3.8483506977558135,0.0001,0.003515625,15680,0.8755440711975098
803840,1570,51,15583,7.140958958864212,3.0850954055786133,-53.07077474,0.749956488609314,0.00080222695,-0.0016381606343202292,919.03,0.2,-3.847432154417038,0.0001,0.00078125,15690,0.8755617141723633
804352,1571,51,15591,8.96420178413391,4.3828444480896,-53.05656101,0.6825112104415894,0.000108639244,-8.062925189733505e-06,918.28,0.2,-3.847562348842621,0.0001,0.0,15700,0.8755321502685547
804864,1572,51,15599,36.315463757514955,20.480026245117188,-53.13527637999999,0.816780298948288,0.0005304307,-0.0028684126678854226,914.1,0.2,-3.8474762082099914,0.0001,0.0005859375,15710,0.875562310218811
805376,1573,51,15607,39.188251447677615,12.061943054199219,-53.13527637999999,0.742959588766098,8.317258e-05,-0.0007438936736434698,914.1,0.2,-3.847592461109161,0.0001,0.0,15720,0.8755921125411987
805888,1574,51,15615,2.483049662411213,0.6004312634468079,-52.97539904999999,-0.7393461465835571,0.0013906881,-0.0011727423989214003,914.1,0.2,-3.8473706781864165,0.0001,0.0,15730,0.8753974437713623
806400,1575,51,15623,6.480664557218551,1.915347695350647,-52.556938360000004,0.48126477003097534,0.00010060216,4.104997497051954e-05,912.21,0.2,-3.8469176292419434,0.0001,0.0,15740,0.8752838969230652
806912,1576,51,15631,77.3408275604248,32.9370002746582,-52.556938360000004,0.5657110512256622,9.414891e-05,-0.0008329167147167027,912.21,0.2,-3.8465759575366976,0.0001,0.0001953125,15750,0.8752490282058716
807424,1577,51,15639,6.4631139695644375,2.4347035884857178,-52.1367722,0.7747078239917755,0.0004953755,-0.0010658116079866886,912.21,0.2,-3.846680814027786,0.0001,0.0,15760,0.8753249049186707
807936,1578,51,15647,0.6244222132489086,0.04712638258934021,-52.535348889999995,0.8582739531993866,0.007689694,-0.003364940034225583,906.24,0.2,-3.8462912142276764,0.0001,0.01640625,15770,0.8747406005859375
808448,1579,51,15655,53.231187629699704,18.53961181640625,-52.535348889999995,0.8682301193475723,0.0002762418,0.0016284366720356047,906.24,0.2,-3.8449058711528776,0.0001,0.0,15780,0.8748011589050293
808960,1580,51,15663,14.2798757314682,4.262269496917725,-51.63295105,0.2289891242980957,0.00011979556,-0.0005396947497501969,906.24,0.2,-3.8451277017593384,0.0001,0.0,15790,0.8748737573623657
809472,1581,51,15671,5.784902173280716,1.8372952938079834,-51.63295105,0.4911283850669861,0.0016777449,-0.002537448238581419,906.24,0.2,-3.8454673826694488,0.0001,0.000390625,15800,0.8750142455101013
809984,1582,51,15679,6.047531443834305,2.6083436012268066,-51.21025601,0.43634849786758423,6.135064e-05,9.603130165487528e-05,906.24,0.2,-3.845929133892059,0.0001,0.0,15810,0.8751060962677002
810496,1583,51,15687,6.535189455747604,1.1400047540664673,-51.21025601,0.4699894189834595,0.00075364835,-0.0011371387634426355,906.24,0.2,-3.845734214782715,0.0001,0.0,15820,0.8749451637268066
811008,1584,51,15695,0.6364637568593026,0.25710615515708923,-51.259952739999996,-0.26222968101501465,0.011015654,-0.002501169696915895,906.24,0.2,-3.8443804383277893,0.0001,0.0427734375,15830,0.874024510383606
811520,1585,51,15703,1.6843216717243195,0.4900970160961151,-51.259952739999996,0.5722460746765137,0.0021436296,-0.0011039017932489513,906.24,0.2,-3.8421310007572176,0.0001,0.0001953125,15840,0.8738920092582703
812032,1586,51,15711,1.179980032145977,0.3066426217556,-51.0797206,0.7797671258449554,0.0052782465,-0.001528875110670924,906.24,0.2,-3.8425801753997804,0.0001,0.00625,15850,0.8740329742431641
812544,1587,51,15719,6.142540001869202,2.606788158416748,-51.0797206,0.6475387215614319,0.0020660372,-0.00018816380761563778,906.24,0.2,-3.8428254425525665,0.0001,0.000390625,15860,0.8740670084953308
813056,1588,51,15727,3.203206068277359,1.7655577659606934,-50.50098037,0.5219619572162628,0.0016552124,-0.002773622120730579,906.24,0.2,-3.842913943529129,0.0001,0.0001953125,15870,0.8740644454956055
813568,1589,51,15734,1.9825097292661666,0.5779120326042175,-50.50098037,0.8113416433334351,0.008291259,-0.004686962161213159,906.24,0.2,-3.8424590945243837,0.0001,0.028515625,15880,0.8737835884094238
814080,1590,51,15742,3.4735313564538957,1.1398451328277588,-49.28611225,-0.07064223289489746,0.013475604,-0.006353722326457501,906.24,0.2,-3.8426787137985228,0.0001,0.06640625,15890,0.874448299407959
814592,1591,51,15750,14.952811694145202,5.363633155822754,-49.60729759,0.3029649257659912,0.00025873526,-0.00026127983583137395,901.34,0.2,-3.844454801082611,0.0001,0.0,15900,0.8745300769805908
815104,1592,51,15757,32.23793060779572,12.226598739624023,-49.60729759,0.897822730243206,0.00030246284,-0.002330969413742423,901.34,0.2,-3.8440493762493135,0.0001,0.00078125,15910,0.8743626475334167
815616,1593,51,15764,1.2292425766587258,0.33848902583122253,-49.541299419999994,-1.647223711013794,0.009024838,-0.0032553028082475065,901.34,0.2,-3.8439058125019074,0.0001,0.049609375,15920,0.8745241165161133
816128,1594,51,15772,1.812245859205723,0.4688197374343872,-49.541299419999994,0.5249651968479156,0.005227998,-0.002550333691760898,901.34,0.2,-3.8437968671321867,0.0001,0.0060546875,15930,0.8744245767593384
816640,1595,51,15779,0.0024665467062732205,-0.009819317609071732,-49.46385127999999,-0.056807518005371094,0.008313604,-0.009208425227552653,901.34,0.2,-3.844421976804733,0.0001,0.1302734375,15940,0.8748449087142944
817152,1596,51,15786,3.4648905634880065,1.1683776378631592,-49.46385127999999,0.6953743994235992,0.0023169657,0.0014069378143176437,901.34,0.2,-3.8451821863651277,0.0001,0.008984375,15950,0.8748847842216492
817664,1597,51,15794,1.9753066688776015,0.9161849617958069,-48.743613180000004,0.7784363031387329,0.00049625954,-0.0006231808569282293,901.34,0.2,-3.8451956272125245,0.0001,0.0,15960,0.8748691082000732
818176,1598,51,15801,5.736713787913322,0.753103494644165,-49.17531244,0.16003990173339844,0.00084239524,-0.001223135436885059,898.65,0.2,-3.8450383603572846,0.0001,0.0,15970,0.8748573660850525
818688,1599,51,15809,71.16715784072876,18.03895378112793,-49.553223130000006,0.6474442481994629,0.0001593735,-0.001024708803743124,892.16,0.2,-3.845185708999634,0.0001,0.000390625,15980,0.8748835325241089
819200,1600,51,15816,34.74262135028839,13.74467658996582,-49.553223130000006,0.7998042106628418,0.0002921687,-0.0025373665848746896,892.16,0.2,-3.8452202796936037,0.0001,0.0015625,15990,0.8748587965965271
819712,1601,51,15824,2.873733589053154,0.7606943249702454,-49.574456239999996,-0.14035236835479736,0.0005251494,-0.0011360859498381615,892.16,0.2,-3.8450474798679353,0.0001,0.0,16000,0.8748190402984619
820224,1602,51,15831,3.5816534996032714,1.590590238571167,-49.574456239999996,0.805895671248436,6.368884e-05,-0.00022658975794911384,892.16,0.2,-3.8452283143997192,0.0001,0.0,16010,0.8749216794967651
820736,1603,51,15839,1.47096349298954,0.40210023522377014,-49.14026272,-2.0803110599517822,0.008442208,-0.005093470076099038,892.16,0.2,-3.845374566316605,0.0001,0.0330078125,16020,0.8749691247940063
821248,1604,51,15846,8.216111981868744,2.1112568378448486,-49.14026272,0.837424248456955,0.0008397091,-0.0008849968668073416,892.16,0.2,-3.845364487171173,0.0001,0.0,16030,0.8749600648880005
821760,1605,51,15854,8.059160256385804,2.210017442703247,-48.11016093999999,0.6442894339561462,0.00025115686,-0.0006479099160060286,892.16,0.2,-3.845303845405579,0.0001,0.0,16040,0.8749438524246216
822272,1606,51,15861,3.194086942076683,1.2697893381118774,-48.11016093999999,0.7464868426322937,2.833188e-05,-0.00011375590693205596,892.16,0.2,-3.845162236690521,0.0001,0.0,16050,0.8748773336410522
822784,1607,51,15869,2.9722107112407685,1.287488579750061,-47.68984736,0.8257311284542084,0.012587415,-0.010940898908302188,892.16,0.2,-3.845337116718292,0.0001,0.0640625,16060,0.8750714063644409
823296,1608,51,15876,12.749328684806823,4.677712917327881,-47.68984736,0.7619900703430176,0.00075495976,-0.0020903215510770677,892.16,0.2,-3.8458252429962156,0.0001,0.0,16070,0.8751591444015503
823808,1609,51,15884,4.152765175700187,1.0796480178833008,-47.08975298,0.7375123202800751,0.0009785974,-0.0016133864177390934,892.16,0.2,-3.8459063827991486,0.0001,0.0,16080,0.875088632106781
824320,1610,51,15891,0.972660644352436,0.10894304513931274,-47.08975298,0.923344612121582,0.0009348601,-0.001670742081478238,892.16,0.2,-3.8452176213264466,0.0001,0.0005859375,16090,0.8745812177658081
824832,1611,51,15898,0.55398960262537,0.06177414953708649,-47.22434633000001,-0.7520382404327393,0.014753607,-0.009588809357956052,892.16,0.2,-3.8420489907264708,0.0001,0.09375,16100,0.8737605810165405
825344,1612,51,15906,4.20621779859066,0.9699099659919739,-48.05917909000001,0.7847122699022293,0.0004395782,6.192983128130435e-05,887.99,0.2,-3.8410348773002623,0.0001,0.0,16110,0.8737468719482422
825856,1613,51,15914,45.43236265182495,22.08977508544922,-48.05917909000001,0.811741292476654,0.00056929665,-0.0031033882405608892,887.99,0.2,-3.840913462638855,0.0001,0.0013671875,16120,0.873693585395813
826368,1614,51,15921,2.9890236854553223,1.2534849643707275,-47.90067028000001,-0.35941147804260254,0.0017604349,-0.0008359846426174045,887.99,0.2,-3.842852473258972,0.0001,0.0001953125,16130,0.8750831484794617
826880,1615,51,15929,3.662345069646835,1.586205005645752,-47.90067028000001,0.7382429838180542,0.0006642428,-0.0008949386072345078,887.99,0.2,-3.8466187953948974,0.0001,0.0,16140,0.8753969669342041
827392,1616,51,15936,4.8115941911935804,1.75898277759552,-47.46943021000001,0.6391187906265259,0.00016175339,-0.0002878444385714829,887.99,0.2,-3.8466945469379423,0.0001,0.0,16150,0.8753067255020142
827904,1617,51,15944,9.905342626571656,3.4916269779205322,-46.46516548,0.7830637246370316,5.5577606e-05,-0.00036124206380918624,886.42,0.2,-3.8462957203388215,0.0001,0.0,16160,0.8752269148826599
828416,1618,51,15952,85.10237884521484,28.4935245513916,-46.306093010000005,0.7905289530754089,0.0006097291,-0.0012068620650097727,882.34,0.2,-3.8461275935173034,0.0001,0.0015625,16170,0.8752071857452393
828928,1619,51,15959,42.21490256786346,13.245826721191406,-46.306093010000005,0.8417590111494064,0.00013354525,-0.0009831594419665635,882.34,0.2,-3.8460645377635956,0.0001,0.0005859375,16180,0.8751810789108276
829440,1620,51,15966,31.69955868124962,6.7642951011657715,-47.2428986,-3.381289482116699,0.0023293623,-0.0013823496410623193,882.19,0.2,-3.8459842920303347,0.0001,0.001171875,16190,0.875091552734375
829952,1621,51,15974,61.96721386909485,13.221904754638672,-48.25113232,0.5926200747489929,0.0010537347,-0.0025361965876072646,874.87,0.2,-3.8455444514751433,0.0001,0.0,16200,0.8750529289245605
830464,1622,51,15981,42.79517459869385,11.065377235412598,-48.25113232,0.7626480460166931,0.0012253012,-0.004242946673184633,874.87,0.2,-3.8455916821956633,0.0001,0.0,16210,0.8750814199447632
830976,1623,51,15989,1.967500764131546,0.4324200749397278,-48.34797224,-3.510692596435547,0.007541185,-0.004221002559643239,877.89,0.2,-3.846184766292572,0.0001,0.02421875,16220,0.8756045699119568
831488,1624,51,15996,64.0545994758606,19.664758682250977,-48.12623402,0.8747358471155167,0.0005416528,-0.0017722517484799027,877.4,0.2,-3.847561705112457,0.0001,0.0,16230,0.875778079032898
832000,1625,51,16004,40.5497006893158,13.544450759887695,-48.12623402,0.85018590092659,3.5409816e-05,-0.00028391815721988677,877.4,0.2,-3.8477485954761503,0.0001,0.0,16240,0.8757793307304382
832512,1626,51,16011,6.742353844642639,2.335768938064575,-48.08111996000002,0.492059588432312,0.0003060241,-0.0008191371569409966,877.4,0.2,-3.8477322161197662,0.0001,0.0,16250,0.8757716417312622
833024,1627,52,16019,7.83033207654953,2.056936502456665,-48.08111996000002,0.7514025121927261,0.00049331377,-0.0018970633042044937,877.4,0.2,-3.847718858718872,0.0001,0.0,16260,0.8757932186126709
833536,1628,52,16026,13.995115572214127,1.6772475242614746,-47.71099585000001,0.047069430351257324,0.000280287,-0.0010226009995676576,877.4,0.2,-3.847828525304794,0.0001,0.0,16270,0.8758330345153809
834048,1629,52,16034,3.775979620218277,0.8545978665351868,-47.71099585000001,0.8806649819016457,0.00041530782,-0.0010268596233800054,877.4,0.2,-3.8478375554084776,0.0001,0.0,16280,0.8757626414299011
834560,1630,52,16041,1.5925915576517582,0.31442248821258545,-47.16734167999999,0.7158304452896118,0.0012924818,-0.0009488130221143365,884.52,0.2,-3.8482783317565916,0.0001,0.0,16290,0.8762722015380859
835072,1631,52,16049,10.026713502407073,3.3206143379211426,-47.16734167999999,0.8687004148960114,0.0009269663,-0.0017050035996362567,884.52,0.2,-3.850062197446823,0.0001,0.0,16300,0.8764394521713257
835584,1632,52,16056,8.876910877227782,3.2477591037750244,-46.72709492,0.3868275284767151,0.0003432458,-0.00029577657114714383,880.62,0.2,-3.85002606511116,0.0001,0.0,16310,0.8764886260032654
836096,1633,52,16063,24.831267273426057,13.196818351745605,-46.72709492,0.9338849484920502,0.00025329308,-0.0008990907575935125,880.62,0.2,-3.850164234638214,0.0001,0.0,16320,0.8764090538024902
836608,1634,52,16071,7.185702466964722,2.865248680114746,-46.52274396000001,0.23429274559020996,0.00051906996,-0.0004849826218560338,880.62,0.2,-3.849646544456482,0.0001,0.0,16330,0.8762402534484863
837120,1635,52,16079,6.224990087747574,1.830517053604126,-46.52274396000001,0.8127214014530182,0.00094698963,-0.0021281610475853085,880.62,0.2,-3.8492452085018156,0.0001,0.0,16340,0.8762660026550293
837632,1636,52,16086,11.590619993209838,5.200799942016602,-45.94193588,0.37281614542007446,0.00022494816,-0.0006007961696013808,880.62,0.2,-3.8495138764381407,0.0001,0.0,16350,0.8763260841369629
838144,1637,52,16094,4.4613657832145694,1.6271629333496094,-45.94193588,0.8439878970384598,0.0001707077,-0.0007807595422491432,880.62,0.2,-3.8495743930339814,0.0001,0.0,16360,0.8763036131858826
838656,1638,52,16101,22.425740027427672,9.870919227600098,-45.57240788000001,0.18237048387527466,0.00012509443,-0.0003622915828600526,880.62,0.2,-3.8494563937187194,0.0001,0.0,16370,0.8762463331222534
839168,1639,52,16109,11.60107592344284,4.183471202850342,-45.57240788000001,0.6343024373054504,6.772787e-05,-0.0004796249093487859,880.62,0.2,-3.8493655562400817,0.0001,0.0,16380,0.8762902021408081
839680,1640,52,16116,6.728858751058579,1.6490641832351685,-45.43688738000001,0.6928524374961853,0.0009271342,-0.0015779146924614906,880.62,0.2,-3.8494097769260405,0.0001,0.0,16390,0.8762235641479492
840192,1641,52,16124,0.8395719479769468,0.1426057517528534,-45.43688738000001,0.8816048577427864,0.0040730843,-0.002715983160305768,880.62,0.2,-3.849161285161972,0.0001,0.00390625,16400,0.8761817812919617
840704,1642,52,16132,1.6778457373380662,0.5095369815826416,-46.47346525,0.7353177070617676,0.00085978967,-0.0015619318233802914,872.98,0.2,-3.8493995308876037,0.0001,0.0,16410,0.8762110471725464
841216,1643,52,16140,60.43714418411255,15.288620948791504,-46.47346525,0.8581989854574203,0.0006598454,-0.0023005722556263208,872.98,0.2,-3.8492394030094146,0.0001,0.0,16420,0.8760786056518555
841728,1644,52,16148,3.182131737470627,1.3089768886566162,-46.43102197,0.905743807554245,0.00055512355,-0.0007426823955029249,872.98,0.2,-3.8483772337436677,0.0001,0.0,16430,0.8757461905479431
842240,1645,52,16155,6.790190678834915,2.001038074493408,-46.43102197,0.562513142824173,0.00034813455,-0.0007431237259879709,872.98,0.2,-3.8476499140262606,0.0001,0.0,16440,0.8756448030471802
842752,1646,52,16162,3.092614549398422,0.7889299988746643,-46.20155337,0.5074592232704163,0.0007040013,-0.0008799977600574494,872.98,0.2,-3.847241687774658,0.0001,0.0,16450,0.8754705190658569
843264,1647,52,16170,50.06706590652466,13.25676441192627,-46.20155337,0.5292291641235352,0.00044721202,-0.0014290845952928065,872.98,0.2,-3.8468042850494384,0.0001,0.0,16460,0.875438392162323
843776,1648,52,16178,14.288196086883545,3.981401205062866,-45.25919649,0.3992422819137573,8.661521e-05,-0.0002256895415484905,872.98,0.2,-3.846741372346878,0.0001,0.0,16470,0.8753900527954102
844288,1649,52,16185,4.815592008829117,1.5260051488876343,-45.25919649,0.7035796940326691,8.3485385e-05,-8.474010974168777e-06,872.98,0.2,-3.8465241193771362,0.0001,0.0,16480,0.8753352165222168
844800,1650,52,16192,14.776795887947083,3.9441745281219482,-44.69075432,-0.15171778202056885,0.0037340512,-0.004621456051245332,873.34,0.2,-3.8464449524879454,0.0001,0.0029296875,16490,0.8753600120544434
845312,1651,52,16200,9.583379781246185,2.6690471172332764,-44.69075432,0.3603990077972412,0.00028003764,0.000804180558770895,873.34,0.2,-3.846467971801758,0.0001,0.0,16500,0.8753492832183838
845824,1652,52,16208,3.462358945608139,0.9110222458839417,-43.984767510000005,0.6027027070522308,0.0011687732,-0.001412969152443111,873.34,0.2,-3.846786153316498,0.0001,0.0,16510,0.8756316900253296
846336,1653,52,16215,2.9928591698408127,1.1367846727371216,-43.984767510000005,0.782389372587204,0.00025419542,-7.927922997623682e-05,873.34,0.2,-3.8476647675037383,0.0001,0.0,16520,0.8756787776947021
846848,1654,52,16223,3.2834952279925345,0.6005046367645264,-44.984289499999996,0.6269522905349731,0.010421005,-0.007321163907181472,871.92,0.2,-3.847586417198181,0.0001,0.03125,16530,0.8758476972579956
847360,1655,52,16230,31.59122231006622,17.126110076904297,-44.984289499999996,0.8681784868240356,0.0014132422,-0.0032583053456619383,871.92,0.2,-3.84848290681839,0.0001,0.0,16540,0.8761734366416931
847872,1656,52,16237,2.850860296189785,1.6785199642181396,-45.37601900999999,-1.5114195346832275,0.01516317,-0.003056560084223747,871.92,0.2,-3.849760264158249,0.0001,0.091796875,16550,0.876528263092041
848384,1657,52,16245,3.787176418304443,0.9606332182884216,-45.37601900999999,-0.019619226455688477,0.0016189871,-5.496647208929062e-05,871.92,0.2,-3.8510877013206484,0.0001,0.0001953125,16560,0.8769212961196899
848896,1658,52,16252,3.6613045066595076,0.5675870180130005,-45.63595856,0.32723677158355713,0.0017617805,-0.0005303302081301808,871.92,0.2,-3.852326864004135,0.0001,0.0015625,16570,0.87703537940979
849408,1659,52,16259,1.1787123918533324,0.5419936776161194,-46.72990131999999,0.5063266754150391,0.0061977413,-0.005121740605682134,870.26,0.2,-3.8511055588722227,0.0001,0.0166015625,16580,0.8761849403381348
849920,1660,52,16266,66.57909045219421,11.532695770263672,-46.72990131999999,0.49722617864608765,0.0011211128,-0.002735235041473061,870.26,0.2,-3.8486411213874816,0.0001,0.0005859375,16590,0.8759626746177673
850432,1661,52,16273,3.2251032143831253,1.1368751525878906,-47.929235790000014,0.13330096006393433,0.0047513368,-0.003851052513346076,869.74,0.2,-3.8487119138240815,0.0001,0.00703125,16600,0.8761072158813477
850944,1662,52,16280,35.970153617858884,19.66716957092285,-48.52458011000001,0.8568696826696396,0.00085057516,-0.005533350049518049,862.48,0.2,-3.848898845911026,0.0001,0.001171875,16610,0.876177966594696
851456,1663,52,16287,26.941690492630006,7.7617011070251465,-48.52458011000001,0.9116068556904793,0.00018314121,-0.0011135907843708992,862.48,0.2,-3.8492523193359376,0.0001,0.0,16620,0.8763232231140137
851968,1664,52,16294,10.949241316318512,3.000797748565674,-48.18644604000001,0.5932957828044891,7.762364e-05,-0.00015837685205042363,862.48,0.2,-3.8496816217899323,0.0001,0.0,16630,0.8763659000396729
852480,1665,52,16301,2.7012897968292235,0.9138900637626648,-48.18644604000001,0.8204252272844315,0.000568275,-0.0010516932466998695,862.48,0.2,-3.8495795845985414,0.0001,0.0,16640,0.8763048052787781
852992,1666,52,16309,17.183901572227477,6.723477363586426,-47.14297202000001,0.5759387910366058,0.000326221,-0.0008097407990135252,868.58,0.2,-3.849337029457092,0.0001,0.0,16650,0.8762142062187195
853504,1667,52,16316,10.650693285465241,4.801521301269531,-47.458633280000015,0.7225229740142822,9.024516e-05,-0.00012514174450188874,863.04,0.2,-3.8490431547164916,0.0001,0.0,16660,0.8761206865310669
854016,1668,52,16323,23.443484711647034,8.214099884033203,-47.458633280000015,0.8800493627786636,0.002195227,-0.0029963172506541013,863.04,0.2,-3.8490347504615783,0.0001,0.0001953125,16670,0.8762702941894531
854528,1669,52,16330,0.023161514895036817,0.0029791882261633873,-47.12489145000001,0.476787269115448,0.008025672,-0.0036323160864412786,863.04,0.2,-3.8505476772785188,0.0001,0.07578125,16680,0.8769969344139099
855040,1670,52,16337,12.086759006977081,3.1124045848846436,-45.599277,0.8032945245504379,0.0076485947,-0.0013670203741639852,863.04,0.2,-3.851234275102615,0.0001,0.0625,16690,0.87706059217453
855552,1671,52,16344,8.30974098443985,2.5565977096557617,-45.599277,0.6276167631149292,0.0009881172,-0.0021755746100097896,863.04,0.2,-3.8514520466327666,0.0001,0.0,16700,0.8771170973777771
856064,1672,52,16351,6.770817697048187,3.0981738567352295,-44.82787686,0.8377494215965271,0.00064294203,-0.0007302084239199757,863.04,0.2,-3.851705777645111,0.0001,0.0,16710,0.8771958351135254
856576,1673,52,16358,8.42469401359558,3.461791515350342,-44.82787686,0.7949615120887756,0.00019536319,0.0001495813950896263,863.04,0.2,-3.852060890197754,0.0001,0.0,16720,0.8773373365402222
857088,1674,52,16365,4.143518632650375,1.2970424890518188,-46.33783469,0.407179057598114,0.0015135864,-0.002313641714863479,861.97,0.2,-3.8528162062168123,0.0001,0.0001953125,16730,0.8776636123657227
857600,1675,52,16372,44.15694115161896,11.564807891845703,-46.33783469,0.8492863029241562,0.00034694304,-0.0008009449695236981,861.97,0.2,-3.8535210490226746,0.0001,0.0,16740,0.8776836395263672
858112,1676,52,16379,10.232959258556367,4.218888759613037,-44.84603503999999,0.7223947942256927,0.00021235878,-0.0005885700229555368,861.97,0.2,-3.853490895032883,0.0001,0.0,16750,0.8777267932891846
858624,1677,52,16386,5.39323536157608,1.8209800720214844,-44.84603503999999,0.7674290388822556,0.00067298603,-0.0017548596835695208,861.97,0.2,-3.8536426723003387,0.0001,0.0,16760,0.8777844309806824
859136,1678,52,16394,2.8402267307043076,1.1007091999053955,-45.49312532999999,-0.19180011749267578,0.002656004,-0.00143942441791296,861.97,0.2,-3.853664553165436,0.0001,0.0005859375,16770,0.877696692943573
859648,1679,52,16401,10.347103488445281,3.520247459411621,-45.49312532999999,0.7379320859909058,0.0007061956,-0.00018284427933394908,861.97,0.2,-3.8530680298805238,0.0001,0.0,16780,0.8775870203971863
860160,1680,52,16409,16.290511631965636,7.079642295837402,-44.24369234999999,0.5416248440742493,0.00028653955,-0.0008198491530492901,868.6,0.2,-3.85295107960701,0.0001,0.0,16790,0.877611517906189
860672,1681,52,16416,5.082146075367928,1.4998077154159546,-44.24369234999999,0.781651958823204,0.0004777551,-0.0014723259140737356,868.6,0.2,-3.8528318107128143,0.0001,0.0,16800,0.8775045871734619
861184,1682,52,16423,9.80986613035202,4.340795040130615,-43.407779039999994,0.7718005329370499,0.00044000067,-0.00043675110209733247,868.6,0.2,-3.852421319484711,0.0001,0.0,16810,0.8774482607841492
861696,1683,52,16430,10.388727986812592,3.7693066596984863,-43.407779039999994,0.6609697937965393,0.0005965212,-0.0005702397553250194,868.6,0.2,-3.852435052394867,0.0001,0.0001953125,16820,0.8775085210800171
862208,1684,52,16437,0.7000360563397408,0.17934736609458923,-42.81382106,-0.4829127788543701,0.016269173,-0.0038895065779797735,875.35,0.2,-3.85194810628891,0.0001,0.0951171875,16830,0.8772794604301453
862720,1685,52,16444,3.9632634460926055,1.0192962884902954,-43.27741931999999,0.7620680928230286,0.00061792415,0.0005671336781233549,870.4,0.2,-3.8511374831199645,0.0001,0.0,16840,0.8770107626914978
863232,1686,52,16451,33.44605937004089,21.974716186523438,-43.27741931999999,0.9033764451742172,0.0009608788,-0.0025736683048307894,870.4,0.2,-3.8500264525413512,0.0001,0.00078125,16850,0.8767795562744141
863744,1687,52,16458,2.292915126681328,0.8156187534332275,-44.30058891999999,0.30332130193710327,0.005213514,-0.003458207007497549,870.4,0.2,-3.849281203746796,0.0001,0.00859375,16860,0.8762721419334412
864256,1688,52,16465,12.305136182904244,7.44857931137085,-44.30058891999999,0.6200844049453735,0.00030611188,-0.0006240911548957229,870.4,0.2,-3.8469617545604704,0.0001,0.0,16870,0.8759303092956543
864768,1689,52,16472,8.910556453466416,1.6339325904846191,-43.089924579999995,0.5956745147705078,4.79375e-05,-0.00010587986325845122,870.4,0.2,-3.8465717315673826,0.0001,0.0,16880,0.8759059906005859
865280,1690,52,16479,13.161941432952881,4.323512554168701,-43.8959499,0.7449655532836914,0.0011417366,-0.0018694142811000348,867.85,0.2,-3.846280187368393,0.0001,0.0,16890,0.8756982684135437
865792,1691,52,16486,73.44659566879272,17.572711944580078,-43.8959499,0.734368234872818,0.00014240958,0.0007932197884656488,867.85,0.2,-3.84556759595871,0.0001,0.0,16900,0.8755596876144409
866304,1692,52,16493,5.298852527141571,2.887749433517456,-44.619107840000005,0.7594990879297256,0.0007331653,-0.0021688791923224924,866.63,0.2,-3.845480901002884,0.0001,0.0,16910,0.875635027885437
866816,1693,52,16500,41.22180781364441,14.453080177307129,-45.68589660000001,0.920283168554306,6.483693e-05,-0.0005377788096666336,863.82,0.2,-3.845625180006027,0.0001,0.0,16920,0.8756054639816284
867328,1694,52,16507,41.926040744781496,24.109643936157227,-45.68589660000001,0.9161533042788506,0.000165515,-0.001237394445342943,863.82,0.2,-3.845370036363602,0.0001,0.0,16930,0.8754982948303223
867840,1695,52,16514,7.17056268453598,2.027635097503662,-45.66425158000001,0.6470491588115692,0.0007088769,-0.001706469408236444,863.82,0.2,-3.845350456237793,0.0001,0.0,16940,0.8755955696105957
868352,1696,52,16521,0.4801001284271479,0.12346187978982925,-45.66425158000001,0.9776411093771458,0.014164766,-0.006537879025563598,863.82,0.2,-3.8449766635894775,0.0001,0.119921875,16950,0.875058114528656
868864,1697,52,16528,5.083819127082824,1.9543824195861816,-45.927630680000014,0.6893583238124847,0.0004248866,-0.0009976888657547533,863.82,0.2,-3.843437445163727,0.0001,0.0,16960,0.8748670816421509
869376,1698,52,16535,19.267169618606566,6.197232246398926,-45.927630680000014,-0.007720947265625,0.0005404736,-0.0021501693641766905,863.82,0.2,-3.8432342231273653,0.0001,0.0,16970,0.8748013973236084
869888,1699,52,16542,12.547216713428497,3.349057674407959,-44.63740639000002,0.25289785861968994,0.00026662205,-0.0003616195870563388,869.23,0.2,-3.843108981847763,0.0001,0.0,16980,0.8747917413711548
870400,1700,52,16550,14.511019611358643,5.9499430656433105,-44.63740639000002,0.6173043251037598,0.00034054252,-0.0010020965826697647,869.23,0.2,-3.843024218082428,0.0001,0.0,16990,0.8747272491455078
870912,1701,52,16557,5.486888951063156,1.522080898284912,-44.425930510000015,0.5760579407215118,0.0013755313,-0.0006741051096469164,869.23,0.2,-3.8425270676612855,0.0001,0.0,17000,0.8744072318077087
871424,1702,52,16565,4.144616311788559,1.4212499856948853,-44.425930510000015,0.3070918321609497,0.00044804031,4.921043291687966e-05,869.23,0.2,-3.8414313077926634,0.0001,0.0,17010,0.8742356300354004
