time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/approx_kl,train/entropy_loss,rollout/ep_len_mean,train/loss,train/clip_range,train/policy_gradient_loss,train/std,rollout/ep_rew_mean,train/learning_rate,train/value_loss,train/n_updates,train/clip_fraction,train/explained_variance
14773,722944,1412,48,0.068447754,-3.1355444371700285,979.37,0.8215062618255615,0.2,0.02030190811492503,0.7012535333633423,617.37281324,0.0002,2.318241906166077,14110,0.44375,0.9299041777849197
14781,723456,1413,48,0.11256024,-3.1384444773197173,979.37,0.8156498670578003,0.2,0.0611789800459519,0.7008663415908813,617.37281324,0.0002,1.9049312144517898,14120,0.569140625,0.9528870023787022
14790,723968,1414,48,0.033503875,-3.138310915231705,978.9,0.6354861259460449,0.2,0.07346083312295378,0.7015063166618347,622.32890415,0.0002,1.9792220801115037,14130,0.56640625,0.8040936291217804
14798,724480,1415,48,0.06570852,-3.1391053318977358,978.9,0.9204525351524353,0.2,0.017413079249672593,0.701235294342041,622.32890415,0.0002,2.950428453087807,14140,0.37734375,0.9552875906229019
14806,724992,1416,48,0.014959598,-3.136277770996094,978.9,0.687730610370636,0.2,0.00038013404700905086,0.7001025676727295,622.04720562,0.0002,2.4138486593961717,14150,0.204296875,0.5810742974281311
14814,725504,1417,48,0.039353266,-3.132727825641632,978.9,0.9494482278823853,0.2,0.02767572596203536,0.7005456686019897,622.04720562,0.0002,2.540984034538269,14160,0.43671875,0.9628185853362083
14822,726016,1418,48,0.014310926,-3.135547423362732,978.24,1.3148820400238037,0.2,0.0018717119470238685,0.7003879547119141,626.916073,0.0002,2.41354877948761,14170,0.2392578125,0.598897397518158
14831,726528,1419,48,0.019530833,-3.133038169145584,978.24,0.9543067812919617,0.2,-0.0007930590771138668,0.6995596885681152,626.916073,0.0002,2.3707365095615387,14180,0.26953125,0.9476051852107048
14839,727040,1420,48,0.03197597,-3.1289924323558806,978.24,0.6397172212600708,0.2,0.002878155279904604,0.6981465816497803,631.0323520699999,0.0002,1.9278895080089569,14190,0.2517578125,0.567417562007904
14847,727552,1421,49,0.029003542,-3.124521678686142,978.24,0.9246163368225098,0.2,-0.011878669518046081,0.6980054378509521,631.0323520699999,0.0002,2.0983457982540132,14200,0.305078125,0.9267148151993752
14856,728064,1422,49,0.031911734,-3.125268357992172,977.43,1.5474387407302856,0.2,-0.0017814851831644773,0.6982609033584595,639.02431097,0.0002,2.601727193593979,14210,0.251171875,0.64644655585289
14864,728576,1423,49,0.057999004,-3.126540893316269,977.43,0.8545131087303162,0.2,0.0072118432726711035,0.6987050771713257,639.02431097,0.0002,2.3595731645822524,14220,0.3501953125,0.9422887079417706
14873,729088,1424,49,0.021675482,-3.127067083120346,976.74,0.8675954937934875,0.2,-0.0046214180998504165,0.6984946131706238,643.2957649599999,0.0002,2.977836346626282,14230,0.2408203125,0.6596775352954865
14882,729600,1425,49,0.025986835,-3.125984734296799,976.74,2.613215208053589,0.2,0.004001900623552501,0.6980559229850769,643.2957649599999,0.0002,6.713102340698242,14240,0.3224609375,0.8552478402853012
14890,730112,1426,49,0.07559393,-3.123667228221893,976.74,1.2539921998977661,0.2,0.01907665734179318,0.6978538036346436,648.1859554199999,0.0002,3.5969231516122817,14250,0.4357421875,0.6698415577411652
14899,730624,1427,49,0.05225474,-3.120526212453842,976.74,0.7777160406112671,0.2,0.007757397345267236,0.6962089538574219,648.1859554199999,0.0002,1.9816585242748261,14260,0.316015625,0.9396640434861183
14908,731136,1428,49,0.01245717,-3.1138515770435333,976.74,0.7046142816543579,0.2,-0.009186824038624763,0.6947788000106812,652.69223328,0.0002,1.7064706683158875,14270,0.25703125,0.5203313827514648
14916,731648,1429,49,0.04044971,-3.1093464612960817,976.54,0.7755522727966309,0.2,0.01261021785903722,0.694855809211731,654.03627509,0.0002,1.705997061729431,14280,0.3814453125,0.9471735171973705
14925,732160,1430,49,0.05898419,-3.1156686723232268,976.54,0.6273635029792786,0.2,0.00980222220532596,0.697913408279419,654.03627509,0.0002,1.451098622381687,14290,0.371484375,0.9386149309575558
14934,732672,1431,49,0.08083541,-3.129335677623749,976.54,0.6557870507240295,0.2,0.016540414257906377,0.7000278234481812,655.89606214,0.0002,2.2499979078769683,14300,0.388671875,0.8931763470172882
14942,733184,1432,49,0.06892403,-3.134861022233963,976.54,0.9007232189178467,0.2,0.0354870444862172,0.7004044055938721,655.89606214,0.0002,9.9727808624506,14310,0.4904296875,0.8947453647851944
14951,733696,1433,49,0.14692226,-3.1339930593967438,976.54,1.3794068098068237,0.2,0.023757835407741366,0.6995010375976562,658.1529904,0.0002,4.217812415957451,14320,0.4529296875,0.680249035358429
14960,734208,1434,49,0.053845547,-3.1321724951267242,976.54,5.187272071838379,0.2,0.030806003068573774,0.6997841596603394,658.1529904,0.0002,18.95671329498291,14330,0.4400390625,0.871825635433197
14968,734720,1435,49,0.02762203,-3.1344687223434446,976.54,0.9886767864227295,0.2,0.009417095361277461,0.6998995542526245,662.16278582,0.0002,5.172216638922691,14340,0.3158203125,-0.08749473094940186
14977,735232,1436,49,0.06505969,-3.1338358223438263,976.54,3.3297555446624756,0.2,0.014154950086958707,0.6996557116508484,662.16278582,0.0002,13.349992156028748,14350,0.434765625,0.8909250721335411
14985,735744,1437,49,0.07465873,-3.131943368911743,976.54,1.1566847562789917,0.2,0.01336893429979682,0.6993205547332764,669.02267397,0.0002,4.109368479251861,14360,0.3560546875,0.44194990396499634
14994,736256,1438,49,0.035809547,-3.131773805618286,976.54,15.222416877746582,0.2,0.016469911113381384,0.6997698545455933,669.02267397,0.0002,43.706688213348386,14370,0.350390625,0.424729585647583
15002,736768,1439,49,0.07634555,-3.133311319351196,976.54,2.5491275787353516,0.2,0.037355132238008085,0.6999620795249939,668.17521634,0.0002,25.669354486465455,14380,0.4673828125,0.9027427732944489
15010,737280,1440,49,0.018786043,-3.134633469581604,976.54,2.2250897884368896,0.2,0.009781766240485013,0.7002837061882019,668.17521634,0.0002,14.106336569786071,14390,0.278515625,0.9229912310838699
15018,737792,1441,49,0.10284211,-3.135806280374527,976.54,2.3780524730682373,0.2,0.008866639377083629,0.700492262840271,669.6374872500002,0.0002,14.487204694747925,14400,0.3873046875,0.7771562486886978
15026,738304,1442,49,0.17689836,-3.136720281839371,976.54,12.501083374023438,0.2,0.05093537603970617,0.7010904550552368,669.6374872500002,0.0002,47.12009935379028,14410,0.53984375,0.2405269742012024
15035,738816,1443,49,0.05219049,-3.1393536627292633,974.36,3.5592048168182373,0.2,0.028965651616454126,0.701483964920044,674.92691582,0.0002,13.08283429145813,14420,0.3857421875,0.16918867826461792
15043,739328,1444,49,0.07804773,-3.140571081638336,974.36,1.425066351890564,0.2,0.013031557225622237,0.7018629908561707,674.92691582,0.0002,7.328279608488083,14430,0.4244140625,0.6638372540473938
15051,739840,1445,49,0.07292251,-3.141134965419769,974.36,2.8925681114196777,0.2,0.02252564618829638,0.7012742757797241,678.6861912400001,0.0002,15.16334742307663,14440,0.4640625,0.9301721975207329
15060,740352,1446,49,0.10966352,-3.1406948029994965,974.36,3.218184471130371,0.2,0.03656757352873683,0.7018303275108337,678.6861912400001,0.0002,17.899891090393066,14450,0.5857421875,0.41042858362197876
15068,740864,1447,49,0.14473075,-3.1455421805381776,974.36,1.4745982885360718,0.2,0.023793213698081673,0.7030056715011597,684.8954294800001,0.0002,6.438514149188995,14460,0.5056640625,-0.12348711490631104
15076,741376,1448,49,0.09408995,-3.1479095101356505,974.36,7.369133472442627,0.2,0.026201346470043064,0.7021099925041199,684.8954294800001,0.0002,16.855885338783263,14470,0.409375,0.6519161462783813
15084,741888,1449,49,0.17256418,-3.1450565576553347,977.7,21.696474075317383,0.2,0.03490976728498936,0.7020663619041443,689.23784883,0.0002,72.92084541320801,14480,0.4103515625,0.12029111385345459
15093,742400,1450,49,0.108873785,-3.148264443874359,977.7,4.101897716522217,0.2,0.027991792606189846,0.7034623026847839,689.23784883,0.0002,13.705118823051453,14490,0.435546875,0.6612387001514435
15101,742912,1451,49,0.07669677,-3.153039461374283,977.7,2.4203505516052246,0.2,0.018667690258007498,0.7039175033569336,692.3928123499999,0.0002,17.113838946819307,14500,0.4599609375,0.3616754412651062
15109,743424,1452,49,0.06310124,-3.156551629304886,977.7,1.5508453845977783,0.2,0.008419685764238238,0.7055746912956238,698.40813087,0.0002,6.668597561120987,14510,0.4306640625,0.8251903057098389
15118,743936,1453,49,0.050056368,-3.160712718963623,977.7,2.248135566711426,0.2,0.007137613440863788,0.7055679559707642,698.40813087,0.0002,14.23478432893753,14520,0.39296875,0.9024586379528046
15126,744448,1454,49,0.076798365,-3.1578229427337647,977.7,1.1689403057098389,0.2,-0.000497096823528409,0.7045084834098816,701.0112841799997,0.0002,7.842549383640289,14530,0.4330078125,0.7313847541809082
15134,744960,1455,49,0.11120472,-3.157372832298279,977.7,1.3781555891036987,0.2,0.06416253009811043,0.7054023146629333,701.0112841799997,0.0002,7.4277683854103085,14540,0.5900390625,0.8740556687116623
15143,745472,1456,49,0.044560187,-3.1574767768383025,977.7,0.8511468768119812,0.2,0.007214075070805848,0.704011082649231,701.1083331,0.0002,3.94380861222744,14550,0.407421875,0.8461162596940994
15151,745984,1457,49,0.07401024,-3.152270585298538,977.7,1.3869552612304688,0.2,0.06600444172509015,0.7026729583740234,701.1083331,0.0002,11.048113697767258,14560,0.5513671875,0.94326251745224
15160,746496,1458,49,0.03562125,-3.146606647968292,977.7,1.4893277883529663,0.2,0.020528720505535603,0.7014917135238647,701.67112945,0.0002,5.7192819058895115,14570,0.4419921875,0.6250269412994385
15168,747008,1459,49,0.0575609,-3.1437754213809965,977.7,5.960096836090088,0.2,0.020208198041655124,0.7023272514343262,701.67112945,0.0002,28.70617606639862,14580,0.40703125,0.7635138183832169
15176,747520,1460,49,0.09443912,-3.1463537991046904,977.7,0.8500726819038391,0.2,0.014256640034727753,0.7016820907592773,702.26766141,0.0002,5.733331316709519,14590,0.4701171875,0.7907256633043289
15184,748032,1461,49,0.063994706,-3.144180417060852,977.7,1.3156489133834839,0.2,0.018410915834829213,0.7026104927062988,702.26766141,0.0002,5.770891517400742,14600,0.4169921875,0.8805982917547226
15193,748544,1462,49,0.09222876,-3.146825498342514,977.23,0.9017820954322815,0.2,0.03307486758567393,0.7023773193359375,703.83317993,0.0002,4.047440552711487,14610,0.4986328125,0.02945840358734131
15201,749056,1463,49,0.051233456,-3.1428100228309632,977.23,1.1989996433258057,0.2,0.010746028053108602,0.7002365589141846,703.83317993,0.0002,3.751916280388832,14620,0.43125,0.9341281801462173
15209,749568,1464,49,0.08877048,-3.1334714889526367,977.23,2.693289041519165,0.2,0.022668792633339763,0.6986672282218933,703.08795579,0.0002,4.0536213397979735,14630,0.4623046875,-0.5445530414581299
15217,750080,1465,49,0.03039392,-3.1318944811820986,977.23,1.7156805992126465,0.2,0.025054967682808637,0.6994497179985046,703.08795579,0.0002,8.534181129932403,14640,0.386328125,0.9286722540855408
15225,750592,1466,49,0.10593136,-3.1337090373039245,977.23,1.0097264051437378,0.2,0.011867299978621303,0.698344886302948,701.21792095,0.0002,4.3321924149990085,14650,0.5126953125,0.4221106171607971
15234,751104,1467,49,0.090027526,-3.128784704208374,977.23,3.396559000015259,0.2,0.021277344366535545,0.6986587047576904,701.21792095,0.0002,12.66040871143341,14660,0.4556640625,0.90976382791996
15242,751616,1468,49,0.027445588,-3.131726270914078,977.23,1.2619673013687134,0.2,0.029295043321326375,0.6995542049407959,701.42476428,0.0002,5.753038150072098,14670,0.4482421875,0.6183369159698486
15250,752128,1469,49,0.071813665,-3.138074058294296,977.23,1.0982506275177002,0.2,0.02055983697064221,0.7021500468254089,701.42476428,0.0002,3.508168452978134,14680,0.41484375,0.9384843073785305
15259,752640,1470,49,0.052772112,-3.144599884748459,977.23,1.6843055486679077,0.2,-0.0009500072337687016,0.7026945948600769,700.1123777099998,0.0002,7.966766518354416,14690,0.378125,0.9141246899962425
15267,753152,1471,49,0.03971064,-3.144625461101532,977.23,1.5173518657684326,0.2,0.006177907076198608,0.7027267217636108,700.1123777099998,0.0002,4.772503441572189,14700,0.333984375,0.9360847994685173
15276,753664,1472,49,0.027343845,-3.143988388776779,977.23,1.2662986516952515,0.2,0.010995516239199787,0.7026396989822388,700.80971427,0.0002,4.063413578271866,14710,0.3416015625,0.5427908599376678
15284,754176,1473,49,0.033380605,-3.1412864327430725,977.23,1.418666124343872,0.2,0.011519741686061024,0.7008947730064392,700.80971427,0.0002,6.3096936523914335,14720,0.3892578125,0.9282521456480026
15292,754688,1474,49,0.046516903,-3.1345215797424317,977.23,2.1327626705169678,0.2,0.024880680651403964,0.700487494468689,701.24178199,0.0002,3.9373286068439484,14730,0.45625,0.7934278845787048
15301,755200,1475,49,0.051949937,-3.134628063440323,977.23,1.9624173641204834,0.2,0.032531415857374665,0.7006295919418335,701.24178199,0.0002,13.725856131315231,14740,0.4017578125,0.9028335735201836
15309,755712,1476,49,0.17075421,-3.1349019408226013,977.23,1.566261649131775,0.2,0.013718844507820904,0.7011060118675232,707.2473207500001,0.0002,6.625443029403686,14750,0.4884765625,0.6085853576660156
15317,756224,1477,49,0.045888945,-3.136847418546677,977.23,1.9686673879623413,0.2,0.006636685063131154,0.7009962797164917,707.2473207500001,0.0002,6.826696145534515,14760,0.34765625,0.9071117788553238
15326,756736,1478,49,0.060163293,-3.136811923980713,977.23,0.8798973560333252,0.2,0.0059506244026124476,0.7018332481384277,715.6925236300001,0.0002,5.247771725058556,14770,0.3724609375,0.7667615711688995
15334,757248,1479,49,0.12648003,-3.141362118721008,977.23,1.7282476425170898,0.2,0.011011431319639086,0.7026962041854858,715.6925236300001,0.0002,4.349531152844429,14780,0.444921875,0.8923216015100479
15342,757760,1480,49,0.04713632,-3.1439875304698943,977.23,3.062216281890869,0.2,0.014132984285242855,0.7030941843986511,724.8316983899999,0.0002,10.913621580600738,14790,0.4169921875,0.6150302588939667
15350,758272,1481,49,0.07786772,-3.1449017584323884,977.23,3.767307758331299,0.2,0.02017550254240632,0.7037501335144043,724.8316983899999,0.0002,24.3983367562294,14800,0.4419921875,0.5838217735290527
15358,758784,1482,49,0.1112359,-3.1463677108287813,976.31,2.3965001106262207,0.2,0.016888875444419683,0.7028286457061768,734.5533280199999,0.0002,7.780220341682434,14810,0.38828125,0.05550801753997803
15367,759296,1483,49,0.09754727,-3.141033720970154,975.22,1.4194828271865845,0.2,0.04110799531918019,0.7021520137786865,744.3530496699999,0.0002,3.5726154655218125,14820,0.4724609375,0.9574744999408722
15375,759808,1484,49,0.17669994,-3.1404369831085206,975.22,0.9223378300666809,0.2,0.07874096734449268,0.7029008865356445,744.3530496699999,0.0002,4.5014982402324675,14830,0.6322265625,0.9238031879067421
15384,760320,1485,49,0.041551072,-3.1448952078819277,975.22,3.397151470184326,0.2,0.015993296587839722,0.7037546038627625,753.32696271,0.0002,16.105275428295137,14840,0.38515625,0.8331488966941833
15392,760832,1486,49,0.08395255,-3.1503600895404817,975.22,1.7097272872924805,0.2,0.006422030203975737,0.7053906917572021,753.32696271,0.0002,3.8616678178310395,14850,0.4525390625,0.8938286602497101
15400,761344,1487,49,0.10315904,-3.1558235704898836,975.22,1.4973630905151367,0.2,0.02125079541001469,0.7058336734771729,760.9866737899999,0.0002,6.235629582405091,14860,0.4056640625,0.05074089765548706
15408,761856,1488,49,0.13099141,-3.157619458436966,975.22,5.797073841094971,0.2,0.1820539186242968,0.7069189548492432,760.9866737899999,0.0002,41.354192113876344,14870,0.7322265625,0.5472702085971832
15417,762368,1489,49,0.22985812,-3.163932573795319,975.22,2.5630156993865967,0.2,0.042793144239112735,0.7078956365585327,769.14331136,0.0002,6.583691251277924,14880,0.4765625,0.6634190082550049
15425,762880,1490,49,0.09635526,-3.167206567525864,975.22,2.403470277786255,0.2,0.046497723134234545,0.7082966566085815,769.14331136,0.0002,20.909850037097932,14890,0.4580078125,0.8471826314926147
15433,763392,1491,49,0.089474395,-3.167293977737427,975.22,2.761275053024292,0.2,0.023038008937146515,0.707674503326416,778.2800241100001,0.0002,11.694954836368561,14900,0.502734375,0.7839596122503281
15441,763904,1492,49,0.05718483,-3.1631954967975617,975.22,23.650550842285156,0.2,0.037906105653382836,0.7067012190818787,778.2800241100001,0.0002,66.13632278442383,14910,0.435546875,0.4792001247406006
15449,764416,1493,49,0.06283082,-3.161333566904068,975.22,1.6529244184494019,0.2,0.03465727677103132,0.7066668272018433,783.3986657700001,0.0002,15.155988019704818,14920,0.487890625,0.9674772247672081
15457,764928,1494,49,0.07830074,-3.1627051055431368,975.22,1.4372247457504272,0.2,0.02876467995811254,0.7071599364280701,783.3986657700001,0.0002,9.047410434484481,14930,0.4490234375,0.9457944147288799
15466,765440,1495,49,0.18855979,-3.164313757419586,975.22,2.0788235664367676,0.2,0.03908562767319381,0.70797199010849,789.5533802800002,0.0002,15.10211876630783,14940,0.5615234375,0.8931804820895195
15474,765952,1496,49,0.5163861,-3.1699874341487884,975.22,2.9887912273406982,0.2,0.12012218250893056,0.7084221243858337,789.5533802800002,0.0002,10.173415368795395,14950,0.694140625,0.9269412383437157
15482,766464,1497,49,0.058291804,-3.1723086655139925,975.22,1.3380383253097534,0.2,0.03195776338689029,0.7095513343811035,798.11262723,0.0002,5.8361701428890225,14960,0.473828125,-0.47827863693237305
15490,766976,1498,49,0.12020083,-3.1775522887706757,975.22,12.53232192993164,0.2,0.01983943551313132,0.710209846496582,798.11262723,0.0002,46.638040971755984,14970,0.35546875,0.5093182027339935
15499,767488,1499,49,0.113132104,-3.1796896755695343,975.38,4.120786190032959,0.2,0.059188601188361646,0.7108001112937927,797.96103401,0.0002,13.975859236717223,14980,0.5083984375,-0.15036118030548096
15507,768000,1500,49,0.08219047,-3.182492953538895,975.38,3.97158145904541,0.2,0.019327646587044,0.7114033699035645,797.96103401,0.0002,11.40540920495987,14990,0.450390625,0.680681973695755
15515,768512,1501,49,0.07410747,-3.1834507048130036,975.38,2.4530553817749023,0.2,0.018289686669595538,0.7108771800994873,797.9615424000002,0.0002,10.351779282093048,15000,0.4359375,0.4357718825340271
15523,769024,1502,49,0.0735414,-3.1821775257587435,975.38,4.938535213470459,0.2,0.028509752789977937,0.7110193967819214,797.9615424000002,0.0002,15.662740468978882,15010,0.4650390625,0.7587005645036697
15531,769536,1503,49,0.06884651,-3.181943583488464,976.78,3.423563003540039,0.2,0.03411051812581718,0.7100085616111755,797.8215424,0.0002,11.229992842674255,15020,0.397265625,0.19902396202087402
15539,770048,1504,49,0.105022706,-3.1760745465755464,976.78,1.3708736896514893,0.2,0.02869871356524527,0.7081950902938843,797.8215424,0.0002,4.92514728307724,15030,0.41484375,0.8763262629508972
15548,770560,1505,49,0.02506775,-3.17372687458992,978.55,1.4026049375534058,0.2,0.021434592665173113,0.7088637351989746,797.3598448900001,0.0002,4.3290158927440645,15040,0.40703125,0.44087815284729004
15556,771072,1506,49,0.09482802,-3.1732041001319886,978.55,4.390579700469971,0.2,0.018759138113819063,0.7071940302848816,797.3598448900001,0.0002,17.781768107414244,15050,0.425,0.7167424559593201
15564,771584,1507,49,0.06878282,-3.1681749165058135,978.55,1.539543628692627,0.2,0.010983195481821894,0.7066693305969238,798.31462578,0.0002,6.3853567898273464,15060,0.333984375,0.7634499073028564
15572,772096,1508,49,0.026741806,-3.1693954527378083,978.55,2.507960796356201,0.2,0.0029163942439481617,0.7074511051177979,798.31462578,0.0002,8.72876080274582,15070,0.33359375,0.833876833319664
15580,772608,1509,49,0.045609694,-3.1719103157520294,979.75,7.026433944702148,0.2,0.009118288266472518,0.7077383995056152,798.0778942599999,0.0002,24.376858234405518,15080,0.405859375,0.5848509967327118
15589,773120,1510,49,0.039342336,-3.174972194433212,979.75,2.048903703689575,0.2,0.0022929977159947155,0.7088947296142578,798.3770395600001,0.0002,6.43486475944519,15090,0.334765625,0.8720095902681351
15597,773632,1511,49,0.06323723,-3.178441119194031,979.75,3.235875368118286,0.2,0.03718780893832445,0.7092132568359375,798.3770395600001,0.0002,9.407694470882415,15100,0.5265625,0.7235216200351715
15605,774144,1512,49,0.06398225,-3.1800245583057403,981.08,1.766402244567871,0.2,0.013299457053653896,0.7102532386779785,797.7140042200001,0.0002,6.616938757896423,15110,0.37265625,0.8414483815431595
15613,774656,1513,49,0.02947659,-3.1819584488868715,981.08,1.2057939767837524,0.2,0.005218685884028673,0.7088282108306885,797.7140042200001,0.0002,3.6574448227882383,15120,0.3427734375,0.9292295426130295
15622,775168,1514,49,0.08076345,-3.176694691181183,981.08,1.0292373895645142,0.2,0.03258458161726594,0.7087241411209106,798.5885149799999,0.0002,3.8671057641506197,15130,0.474609375,0.8586578369140625
15630,775680,1515,49,0.22794002,-3.180323076248169,981.08,0.9812352657318115,0.2,0.035955281206406654,0.7101730704307556,798.5885149799999,0.0002,3.1644796639680863,15140,0.575,0.9413590244948864
15638,776192,1516,49,0.04829248,-3.188126045465469,982.57,0.8245404362678528,0.2,8.039392996579408e-05,0.7122126817703247,802.9560588399999,0.0002,2.261645111441612,15150,0.382421875,0.8863759487867355
15646,776704,1517,49,0.08650592,-3.198778730630875,982.57,1.5276086330413818,0.2,0.01970283763948828,0.7153862714767456,802.9560588399999,0.0002,5.180881154537201,15160,0.450390625,0.9242998734116554
15654,777216,1518,49,0.037718505,-3.2089631974697115,983.08,0.9212719798088074,0.2,0.03172115185298026,0.7157877683639526,800.3721641,0.0002,3.9827447295188905,15170,0.4328125,0.8582726716995239
15662,777728,1519,49,0.07711801,-3.2071925461292268,983.08,1.1711372137069702,0.2,0.026062865741550922,0.7151999473571777,800.3721641,0.0002,4.570225992798806,15180,0.4529296875,0.8785536661744118
15670,778240,1520,49,0.03699878,-3.206364965438843,982.73,1.509341835975647,0.2,-0.005756966769695282,0.715461254119873,800.77505708,0.0002,3.424168336391449,15190,0.24765625,0.663568913936615
15679,778752,1521,49,0.01593209,-3.205457091331482,982.73,0.64511638879776,0.2,0.008121556416153908,0.7136275172233582,800.77505708,0.0002,2.6863064020872116,15200,0.306640625,0.9444102458655834
15687,779264,1522,49,0.043569636,-3.1987738370895387,982.73,1.5091612339019775,0.2,0.014788354560732842,0.713487982749939,801.1589598400001,0.0002,2.98230918943882,15210,0.3826171875,0.6562811434268951
15695,779776,1523,49,0.031818278,-3.2022485017776487,982.73,0.9541568756103516,0.2,0.01567050227895379,0.7149065732955933,801.1589598400001,0.0002,3.343122771382332,15220,0.3853515625,0.9060895889997482
15704,780288,1524,49,0.057095516,-3.2078239977359773,982.73,0.8502717614173889,0.2,0.07935158158652485,0.7153332233428955,799.4024894400001,0.0002,4.006744712591171,15230,0.643359375,0.41704076528549194
15712,780800,1525,49,0.08534102,-3.209525942802429,982.73,1.7479801177978516,0.2,0.047515269042924045,0.7154540419578552,799.4024894400001,0.0002,6.966777217388153,15240,0.4951171875,0.8962898254394531
15720,781312,1526,49,0.05848453,-3.2107483565807344,982.73,0.8822492361068726,0.2,0.039848667266778645,0.715801477432251,798.4803280300001,0.0002,1.742428109049797,15250,0.4181640625,0.46313637495040894
15728,781824,1527,49,0.047872238,-3.2174962043762205,982.73,0.5332386493682861,0.2,0.004264200991019607,0.7178949117660522,798.4803280300001,0.0002,3.162914514541626,15260,0.4376953125,0.8950658068060875
15736,782336,1528,49,0.011835961,-3.2240271508693694,982.73,0.6043967604637146,0.2,0.012921312358230352,0.7183908224105835,796.3648447500001,0.0002,2.6878989428281783,15270,0.3236328125,0.23288828134536743
15744,782848,1529,49,0.027737236,-3.2253526926040648,982.73,0.8618413805961609,0.2,0.02727860459126532,0.7187628149986267,796.3648447500001,0.0002,4.143880382180214,15280,0.4537109375,0.8783920407295227
15752,783360,1530,49,0.12313299,-3.2243426561355593,982.73,0.7480783462524414,0.2,-0.005699230101890862,0.7174820303916931,799.88068642,0.0002,3.939347952604294,15290,0.36640625,0.8776934668421745
15760,783872,1531,49,0.048299175,-3.2197738885879517,982.73,0.9278475642204285,0.2,0.03335181458387524,0.7177071571350098,799.88068642,0.0002,3.1562287747859954,15300,0.396484375,0.9233497008681297
15768,784384,1532,49,0.28769368,-3.2244242787361146,982.73,0.8793893456459045,0.2,0.03353384553920478,0.7194790840148926,798.03810002,0.0002,2.1254087299108506,15310,0.463671875,0.6436388194561005
15776,784896,1533,49,0.07765559,-3.231791949272156,982.73,0.8500721454620361,0.2,0.022701840056106447,0.7198138236999512,798.03810002,0.0002,2.410376653075218,15320,0.4421875,0.9502164162695408
15784,785408,1534,49,0.06258375,-3.233533728122711,982.73,1.9377800226211548,0.2,0.014415356516838073,0.7206690311431885,796.1246175,0.0002,4.61893926858902,15330,0.4994140625,0.3471195697784424
15792,785920,1535,49,0.047803357,-3.236428624391556,982.73,0.8455965518951416,0.2,0.0041600593598559495,0.7210525274276733,796.1246175,0.0002,3.118578913807869,15340,0.3427734375,0.9344451427459717
15800,786432,1536,49,0.07536525,-3.2377718091011047,982.73,0.9935828447341919,0.2,0.03915147436782718,0.7205817103385925,794.45070446,0.0002,2.018787780404091,15350,0.478515625,0.39355266094207764
15808,786944,1537,49,0.035543088,-3.233922952413559,982.73,0.8038172125816345,0.2,0.0010283568175509573,0.7191152572631836,794.45070446,0.0002,2.41614690721035,15360,0.238671875,0.9288788437843323
15816,787456,1538,49,0.02378717,-3.230699121952057,983.14,0.7812051177024841,0.2,0.008086161618120969,0.7203735113143921,791.5390419999999,0.0002,2.683727043867111,15370,0.3693359375,0.7296880781650543
15823,787968,1539,49,0.039145015,-3.2386622786521913,983.14,0.6241296529769897,0.2,-0.003627057000994682,0.723038375377655,791.5390419999999,0.0002,2.1711063504219057,15380,0.2822265625,0.9317105039954185
15831,788480,1540,49,0.055870548,-3.247120958566666,983.14,1.0586495399475098,0.2,0.01882653359789401,0.7248295545578003,790.4193508799998,0.0002,3.747008115053177,15390,0.3634765625,0.5503129959106445
15839,788992,1541,49,0.04322123,-3.251614457368851,983.14,0.7670794725418091,0.2,0.009919692133553325,0.7245861291885376,790.4193508799998,0.0002,2.911695644259453,15400,0.3083984375,0.9393722116947174
15847,789504,1542,49,0.07365087,-3.2528732895851133,983.14,0.9182642698287964,0.2,0.025755848712287845,0.7254657745361328,788.9836290699999,0.0002,2.9897345900535583,15410,0.4279296875,0.7037676274776459
15854,790016,1543,49,0.023847934,-3.252052867412567,983.14,0.6907748579978943,0.2,0.010759208328090608,0.7233231067657471,788.9836290699999,0.0002,1.9987669616937638,15420,0.2830078125,0.921829842031002
15862,790528,1544,49,0.032081626,-3.244183588027954,983.5,0.9365072846412659,0.2,0.01799745769239962,0.7226449251174927,787.78221554,0.0002,3.778945204615593,15430,0.43125,0.592225968837738
15870,791040,1545,49,0.07316422,-3.244444763660431,983.5,0.8614371418952942,0.2,0.001705802488140762,0.7226354479789734,787.78221554,0.0002,1.9334909528493882,15440,0.30078125,0.9532967209815979
15878,791552,1546,49,0.03976234,-3.246040940284729,983.57,0.9294182062149048,0.2,0.005456770630553364,0.7232097387313843,785.7016369400002,0.0002,1.978805360198021,15450,0.248828125,0.6742545068264008
15887,792064,1547,49,0.025846027,-3.2489859223365785,983.57,0.7249568700790405,0.2,0.0068470185156911615,0.7243661880493164,785.7016369400002,0.0002,2.025929418206215,15460,0.3216796875,0.9258983880281448
15895,792576,1548,49,0.02680644,-3.25329310297966,984.47,1.247422695159912,0.2,0.011062132427468896,0.7253326773643494,783.92149609,0.0002,2.1586567372083665,15470,0.3529296875,0.7213161587715149
15903,793088,1549,49,0.0255944,-3.255402797460556,984.47,0.729643702507019,0.2,-0.004884776403196156,0.7252914309501648,783.8915052499999,0.0002,1.8539246201515198,15480,0.2533203125,0.9514247067272663
