train/n_updates,train/value_loss,time/time_elapsed,train/std,time/iterations,time/total_timesteps,train/explained_variance,train/entropy_loss,time/fps,train/policy_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
487799,0.00246454612351954,18299,0.1003323495388031,487800,3902400,0.9966946430504322,4.319287300109863,213,0.06256674975156784,0.00096,108.76,-129.34446576
487899,0.0029713239055126905,18302,0.10046795755624771,487900,3903200,0.9964512353762984,4.315933704376221,213,0.027667611837387085,0.00096,104.29,-128.60335924999998
487999,0.030888961628079414,18305,0.09969193488359451,488000,3904000,0.995856611058116,4.351075172424316,213,0.5838750600814819,0.00096,103.89,-128.71800664
488099,0.008041813969612122,18308,0.10101158171892166,488100,3904800,0.9860709477216005,4.325151443481445,213,-0.1370076686143875,0.00096,105.61,-128.62204513999998
488199,0.19797061383724213,18311,0.10059766471385956,488200,3905600,0.8550435155630112,4.339916229248047,213,-1.9286577701568604,0.00096,111.1,-128.95743641
488299,0.0518953911960125,18315,0.09988252073526382,488300,3906400,0.9682368114590645,4.3563714027404785,213,-0.3491830825805664,0.00096,111.9,-128.90273443
488399,0.475125789642334,18318,0.0994577556848526,488400,3907200,0.8367736488580704,4.36212158203125,213,2.82983660697937,0.00096,112.12,-128.75153809
488499,1.5072016716003418,18321,0.10027696937322617,488500,3908000,-7.652849197387695,4.333630084991455,213,-2.8483991622924805,0.00096,106.34,-127.79947820000001
488599,0.2760695815086365,18325,0.10040819644927979,488600,3908800,0.7919618487358093,4.324896812438965,213,-2.1298611164093018,0.00096,107.06,-127.72221313
488699,0.0044308011420071125,18327,0.10005028545856476,488700,3909600,0.9924653740599751,4.347814559936523,213,-0.01793016493320465,0.00096,108.75,-127.80762974999999
488799,0.014752388931810856,18331,0.10018223524093628,488800,3910400,0.9843496307730675,4.3339643478393555,213,-0.3301374614238739,0.00096,112.9,-128.10880885999998
488899,0.03720410168170929,18334,0.10031510889530182,488900,3911200,0.9887173091992736,4.323264122009277,213,0.7957499027252197,0.00096,113.27,-127.98956702
488999,1.0160808563232422,18337,0.10058875381946564,489000,3912000,-1.858328104019165,4.319704532623291,213,-2.5997636318206787,0.00096,109.89,-127.80936028000002
489099,0.0006227081175893545,18340,0.10034458339214325,489100,3912800,0.9874277804046869,4.33383846282959,213,0.05993008241057396,0.00096,106.69,-127.28553776000001
489199,0.43343883752822876,18343,0.10044917464256287,489200,3913600,-0.4661976099014282,4.321981906890869,213,2.8150763511657715,0.00096,106.24,-127.41082319000003
489299,0.00682782381772995,18346,0.09933961927890778,489300,3914400,0.9962467136792839,4.358121395111084,213,0.2948681116104126,0.00096,111.5,-127.89325696
489399,0.009104475378990173,18349,0.09914796054363251,489400,3915200,0.9935688907280564,4.3696441650390625,213,-0.2911275029182434,0.00096,110.37,-127.90518307
489499,2.520372152328491,18352,0.09907246381044388,489500,3916000,-7.018586158752441,4.3789167404174805,213,-5.095365524291992,0.00096,105.2,-127.62220808999999
489599,0.021909337490797043,18355,0.09960991144180298,489600,3916800,0.988129005767405,4.371231555938721,213,-0.5020023584365845,0.00096,98.98,-127.16597941
489699,0.06282179802656174,18359,0.10013355314731598,489700,3917600,0.9807210713624954,4.348237991333008,213,-0.846442461013794,0.00096,99.04,-127.17412315
489799,0.004652675241231918,18362,0.10104870796203613,489800,3918400,0.998545421520248,4.3059773445129395,213,-0.2977912127971649,0.00096,105.21,-127.97868936
489899,0.040823712944984436,18365,0.10148848593235016,489900,3919200,0.7754908353090286,4.298080921173096,213,-0.4439374804496765,0.00096,105.35,-128.19296581
489999,0.06835843622684479,18368,0.10170359909534454,490000,3920000,0.7787826508283615,4.293806076049805,213,0.41682207584381104,0.00096,103.44,-127.88043068999997
490099,0.00612171133980155,18371,0.10222143679857254,490100,3920800,0.99334946135059,4.286458969116211,213,-0.24084900319576263,0.00096,96.66,-127.10946531999998
490199,0.0021286034025251865,18374,0.10226742923259735,490200,3921600,0.9786975756287575,4.275829315185547,213,-0.14914394915103912,0.00096,97.08,-127.1812261
490299,0.01106947474181652,18377,0.1027500331401825,490300,3922400,0.9956556558609009,4.268176078796387,213,-0.3838999569416046,0.00096,102.04,-127.77825193000001
490399,0.03185105323791504,18380,0.10292573273181915,490400,3923200,0.9964789387304336,4.249406814575195,213,-0.8430898189544678,0.00096,104.28,-127.6656315
490499,0.0034563185181468725,18383,0.10248015820980072,490500,3924000,0.9945941185578704,4.261184215545654,213,0.19441333413124084,0.00096,105.55,-127.60940645999999
490599,0.023067379370331764,18386,0.10265099257230759,490600,3924800,-1.1920928955078125e-07,4.248889923095703,213,-0.6472184062004089,0.00096,106.98,-126.87668128
490699,4.457869636098621e-06,18389,0.10209593176841736,490700,3925600,0.00033551454544067383,4.273959636688232,213,-0.008218387141823769,0.00096,106.98,-126.87668128
490799,0.5153892040252686,18393,0.10065607726573944,490800,3926400,0.959842499345541,4.324671745300293,213,-3.1247663497924805,0.00096,121.38,-126.80702748
490899,5.887409315619152e-07,18396,0.1001417487859726,490900,3927200,1.0728836059570312e-06,4.321388244628906,213,-0.0026974184438586235,0.00096,119.7,-125.31318798999999
490999,6.741691322531551e-05,18399,0.10046243667602539,491000,3928000,0.00022363662719726562,4.330721855163574,213,-0.025462541729211807,0.00096,119.7,-125.31318798999999
491099,7.602884292602539,18402,0.10078684985637665,491100,3928800,-77.28983306884766,4.30909538269043,213,7.470355033874512,0.00096,135.6,-125.42386405
491199,0.00018887041369453073,18405,0.1010434702038765,491200,3929600,-0.0002903938293457031,4.316482067108154,213,-0.05118583142757416,0.00096,137.38,-125.44897772
491299,0.00017912054318003356,18408,0.10092826187610626,491300,3930400,-1.0694279670715332,4.333922386169434,213,-0.05872044712305069,0.00096,137.38,-125.44897772
491399,47.36520767211914,18411,0.10032977163791656,491400,3931200,-26.23213768005371,4.3473992347717285,213,21.763347625732422,0.00096,153.33,-125.46869542999998
491499,0.01404015626758337,18414,0.10036559402942657,491500,3932000,0.9794086366891861,4.325801849365234,213,0.3175196349620819,0.00096,158.51,-125.68079091000001
491599,0.27776795625686646,18417,0.10048384219408035,491600,3932800,0.8910598009824753,4.322142601013184,213,-1.709054708480835,0.00096,161.3,-126.12011431000002
491699,0.0699416771531105,18420,0.10024434328079224,491700,3933600,0.9609023295342922,4.3338212966918945,213,-1.022483229637146,0.00096,161.9,-126.01876789999999
491799,48.95262908935547,18423,0.10016688704490662,491800,3934400,-63.051475524902344,4.327920913696289,213,-20.47342300415039,0.00096,150.67,-124.54804326
491899,0.09512129426002502,18426,0.09855186939239502,491900,3935200,0.9256066158413887,4.373616695404053,213,-0.9679704904556274,0.00096,151.9,-124.56550675999999
491999,0.1957932710647583,18430,0.09884001314640045,492000,3936000,0.9280472248792648,4.368943214416504,213,1.6041884422302246,0.00096,157.45,-125.30177574999999
492099,0.10220568627119064,18433,0.09845281392335892,492100,3936800,0.97759391926229,4.379490375518799,213,-1.2532286643981934,0.00096,159.63,-126.03828299000001
492199,0.004628159571439028,18436,0.09837803244590759,492200,3937600,0.999364398943726,4.366215705871582,213,0.22375062108039856,0.00096,157.87,-125.77082884
492299,0.01868724264204502,18439,0.0985761284828186,492300,3938400,0.9153204634785652,4.3518385887146,213,-0.5805579423904419,0.00096,148.36,-124.74269714000002
492399,0.012011121958494186,18442,0.0985608920454979,492400,3939200,0.9985825431067497,4.354747772216797,213,0.5239949822425842,0.00096,148.48,-125.07159226
492499,0.0071884868666529655,18445,0.09775317460298538,492500,3940000,0.9939415557309985,4.3944196701049805,213,0.23059794306755066,0.00096,133.09,-126.2185513
492599,0.10281100869178772,18448,0.0978754311800003,492600,3940800,0.9744873251765966,4.395029067993164,213,1.2662484645843506,0.00096,118.06,-126.96029006999999
492699,0.045681897550821304,18451,0.09716859459877014,492700,3941600,0.9333322644233704,4.405698776245117,213,-0.22095617651939392,0.00096,92.5,-126.44936548
492799,1.9314677715301514,18454,0.09745147079229355,492800,3942400,0.25292569398880005,4.383800983428955,213,-6.862973213195801,0.00096,88.42,-125.80664994
492899,1.591168761253357,18457,0.0966966450214386,492900,3943200,0.8266114443540573,4.411709785461426,213,6.0211663246154785,0.00096,93.02,-126.18209361999997
492999,0.22661159932613373,18460,0.09630800783634186,493000,3944000,0.980496121570468,4.417158603668213,213,1.9916183948516846,0.00096,97.84,-126.80119860999999
493099,0.06129077076911926,18463,0.09596365690231323,493100,3944800,0.9568337425589561,4.4149651527404785,213,-0.7530522346496582,0.00096,100.83,-126.91812912000002
493199,0.6981067061424255,18467,0.09572099149227142,493200,3945600,0.9109826683998108,4.430489540100098,213,-3.3693106174468994,0.00096,90.09,-125.36753167999997
493299,0.09617321938276291,18470,0.09581831097602844,493300,3946400,-5.7577338218688965,4.421882629394531,213,0.8221844434738159,0.00096,88.63,-125.31691316
493399,415.8634948730469,18473,0.09605836868286133,493400,3947200,0.6132017076015472,4.406615257263184,213,55.76646423339844,0.00096,94.22,-125.84996980999999
493499,25.357091903686523,18476,0.09686966240406036,493500,3948000,-0.29904162883758545,4.383892059326172,213,-15.960456848144531,0.00096,98.56,-126.54980257
493599,7.656261004740372e-05,18479,0.09561891853809357,493600,3948800,-0.0009477138519287109,4.414513111114502,213,0.02881510555744171,0.00096,98.56,-126.54980257
493699,5.969997406005859,18482,0.09606527537107468,493700,3949600,-23.030073165893555,4.386765956878662,213,-1.714442491531372,0.00096,112.79,-127.18319530999999
493799,42.94966125488281,18485,0.09628212451934814,493800,3950400,0.45160895586013794,4.388492584228516,213,28.069116592407227,0.00096,104.79,-126.43608173999998
493899,0.9451292753219604,18488,0.09648604691028595,493900,3951200,-2.039970874786377,4.382660865783691,213,3.726644992828369,0.00096,99.74,-125.59575454000002
493999,0.005298895295709372,18491,0.09598244726657867,494000,3952000,0.9984167758375406,4.395669937133789,213,-0.24485164880752563,0.00096,105.0,-126.07238618000001
494099,0.08265168964862823,18494,0.09697143733501434,494100,3952800,0.9845664445310831,4.353210926055908,213,1.3608574867248535,0.00096,110.24,-126.55212073999999
494199,0.010579390451312065,18497,0.09689554572105408,494200,3953600,0.9872864922508597,4.367395401000977,213,-0.19607539474964142,0.00096,112.37,-126.89824517999999
494299,0.06340576708316803,18501,0.09701862931251526,494300,3954400,0.9677286297082901,4.359801769256592,213,0.7357142567634583,0.00096,98.05,-125.50881822999997
494399,0.0015123694902285933,18504,0.09728150814771652,494400,3955200,0.9973857160657644,4.347550392150879,213,-0.05982173606753349,0.00096,99.37,-125.72714341
494499,0.6449585556983948,18507,0.09696276485919952,494500,3956000,0.290127694606781,4.348002910614014,213,-3.488252878189087,0.00096,104.61,-126.20281992000002
494599,0.01224942784756422,18510,0.09785802662372589,494600,3956800,0.9952870151028037,4.334153175354004,213,0.459936261177063,0.00096,110.25,-126.74319632999999
494699,0.10255266726016998,18513,0.09785009920597076,494700,3957600,0.9605348072946072,4.328508377075195,213,1.3289835453033447,0.00096,102.7,-125.70918695999998
494799,0.055068451911211014,18517,0.09787793457508087,494800,3958400,0.9712653029710054,4.338754653930664,213,-0.7914927005767822,0.00096,82.17,-124.24325768
494899,0.004257426597177982,18519,0.09776940196752548,494900,3959200,0.9929363438859582,4.3419294357299805,213,-0.031970664858818054,0.00096,87.35,-124.90070109999996
494999,0.020214801654219627,18522,0.09789595007896423,495000,3960000,0.9640303328633308,4.366851329803467,213,0.4772966802120209,0.00096,92.26,-125.70192088999998
495099,0.24163006246089935,18526,0.09803400933742523,495100,3960800,0.647522360086441,4.374455451965332,213,-1.2947752475738525,0.00096,81.62,-124.92260938
495199,0.09764339029788971,18529,0.09899641573429108,495200,3961600,0.5544144213199615,4.323808193206787,213,-1.0490553379058838,0.00096,76.89,-124.33972136000003
495299,0.03832383081316948,18532,0.0994429737329483,495300,3962400,0.9918385641649365,4.307644844055176,213,0.7999208569526672,0.00096,82.08,-125.00238292999998
495399,0.007731516845524311,18535,0.0996711254119873,495400,3963200,0.994503396563232,4.292479038238525,213,-0.3333853483200073,0.00096,87.24,-125.66014522000002
495499,18.414379119873047,18539,0.10054481029510498,495500,3964000,0.8997577205300331,4.264013290405273,213,11.102065086364746,0.00096,76.0,-124.77014064000001
495599,0.008331218734383583,18542,0.101127028465271,495600,3964800,0.9989518827060238,4.252398490905762,213,0.35178810358047485,0.00096,73.55,-124.36193085000001
495699,0.013884367421269417,18545,0.10067691653966904,495700,3965600,0.9924288452602923,4.273082733154297,213,0.42589646577835083,0.00096,78.24,-124.93408258000001
495799,1.0926084518432617,18548,0.0999738872051239,495800,3966400,-0.4195162057876587,4.284201622009277,213,-0.18625906109809875,0.00096,84.22,-125.52546259999997
495899,3.510644455673173e-05,18551,0.10028915107250214,495900,3967200,0.002128124237060547,4.269871711730957,213,-0.02540658786892891,0.00096,85.53,-125.55119811999997
495999,0.002807611832395196,18554,0.10043588280677795,496000,3968000,0.00014865398406982422,4.264551162719727,213,-0.19423808157444,0.00096,85.53,-125.55119811999997
496099,0.16399335861206055,18557,0.1011594608426094,496100,3968800,0.9244086369872093,4.229940414428711,213,-1.2092325687408447,0.00096,94.35,-125.29594426999998
496199,0.36032137274742126,18560,0.10027769953012466,496200,3969600,0.6800068914890289,4.266131401062012,213,-2.1230831146240234,0.00096,90.29,-124.63268612999998
496299,531.968505859375,18563,0.10032795369625092,496300,3970400,0.4834701418876648,4.258278846740723,213,64.73339080810547,0.00096,95.72,-125.32605188999997
496399,0.0113450288772583,18566,0.1003730446100235,496400,3971200,0.9958825479261577,4.252205848693848,213,-0.4426979124546051,0.00096,100.8,-125.96399313
496499,0.007073716726154089,18569,0.09957409650087357,496500,3972000,0.9939071466214955,4.276390075683594,213,0.0839044600725174,0.00096,92.4,-124.77176037000002
496599,586.501220703125,18572,0.09922869503498077,496600,3972800,0.4119868874549866,4.297654151916504,213,26.582216262817383,0.00096,90.87,-124.52506502
496699,0.00574648380279541,18576,0.10009942948818207,496700,3973600,-0.00047409534454345703,4.2584123611450195,213,0.3081098794937134,0.00096,94.43,-125.11099067
496799,2.599397521407809e-05,18579,0.0995137095451355,496800,3974400,-0.000882267951965332,4.279491424560547,213,-0.020503904670476913,0.00096,94.43,-125.11099067
496899,0.13789692521095276,18582,0.09940361976623535,496900,3975200,0.9931805981323123,4.278255939483643,213,1.696751594543457,0.00096,110.65,-125.87839731
496999,4.30534553527832,18585,0.09999720007181168,497000,3976000,-29.721515655517578,4.270106315612793,213,2.485031843185425,0.00096,117.02,-126.54245544
497099,0.041006430983543396,18588,0.10018672049045563,497100,3976800,0.9646339118480682,4.25167179107666,213,0.37536996603012085,0.00096,84.75,-124.11967752999999
497199,0.04981563240289688,18592,0.10115785151720047,497200,3977600,0.9821823853999376,4.2156596183776855,213,0.7920399904251099,0.00096,88.97,-124.42643875
497299,0.10264737159013748,18595,0.10115368664264679,497300,3978400,0.9944570194929838,4.217407703399658,213,1.1631603240966797,0.00096,93.65,-125.00703530000001
497399,0.014490829780697823,18598,0.10073074698448181,497400,3979200,0.9844075283035636,4.230072021484375,213,-0.104060098528862,0.00096,96.06,-125.21076098999998
497499,187.84576416015625,18601,0.10096760839223862,497500,3980000,-62.104705810546875,4.216465950012207,213,-24.18462371826172,0.00096,83.54,-123.73790076000002
497599,5.0090532302856445,18604,0.10160578042268753,497600,3980800,-2.69596529006958,4.193378925323486,213,-7.7760515213012695,0.00096,88.99,-124.24672483000002
497699,553.2403564453125,18608,0.10085932910442352,497700,3981600,0.6879174113273621,4.225648880004883,213,74.9349594116211,0.00096,94.67,-124.79045096
497799,0.9207940101623535,18611,0.10133606195449829,497800,3982400,0.9049293994903564,4.217255592346191,213,-3.5697381496429443,0.00096,74.45,-123.54855886999998
497899,0.69707190990448,18614,0.10099907964468002,497900,3983200,-5.994216442108154,4.207710266113281,213,-2.7734313011169434,0.00096,68.73,-122.99722831
497999,0.0037070729304105043,18617,0.10028306394815445,498000,3984000,0.9931580605916679,4.211850166320801,213,-0.2421145737171173,0.00096,73.38,-123.56788071
498099,0.03607375919818878,18620,0.09954037517309189,498100,3984800,0.9966078095603734,4.235029220581055,213,-0.8314199447631836,0.00096,78.05,-124.1474518
498199,3.1346256732940674,18623,0.09999613463878632,498200,3985600,0.9537689611315727,4.223491668701172,214,3.2137789726257324,0.00096,64.63,-122.70934485000002
498299,0.004740736447274685,18626,0.10039220750331879,498300,3986400,0.9992687902413309,4.212441444396973,214,0.2499404102563858,0.00096,68.85,-123.21347498000003
498399,0.35262829065322876,18630,0.10075820982456207,498400,3987200,0.8682200461626053,4.194226264953613,214,-1.4093388319015503,0.00096,73.57,-123.79676869000002
498499,3.048879384994507,18633,0.09933959692716599,498500,3988000,0.9636617004871368,4.227180480957031,214,5.9344096183776855,0.00096,65.06,-122.9818069
498599,0.002507532713934779,18636,0.09901468455791473,498600,3988800,0.9889031499624252,4.239318370819092,214,0.20497089624404907,0.00096,64.44,-122.88874151
498699,0.1279653012752533,18639,0.09936398267745972,498700,3989600,0.9638232439756393,4.2277445793151855,214,1.4594391584396362,0.00096,69.23,-123.48929369000001
498799,0.0038231322541832924,18642,0.0997190773487091,498800,3990400,0.9970733367372304,4.199200630187988,214,-0.12997040152549744,0.00096,68.54,-123.18192985
498899,0.10874015092849731,18646,0.09990504384040833,498900,3991200,-1.0097908973693848,4.199011325836182,214,-1.2412275075912476,0.00096,61.27,-122.36945111999998
498999,1.6355475963791832e-05,18648,0.09961184859275818,499000,3992000,0.00017178058624267578,4.205425262451172,214,-0.015351679176092148,0.00096,61.27,-122.36945111999998
499099,0.02171909064054489,18652,0.0997902899980545,499100,3992800,0.9434429816901684,4.193421363830566,214,-0.6143842935562134,0.00096,76.86,-123.03514809
499199,0.0018878080882132053,18655,0.09929849207401276,499200,3993600,0.9779054615646601,4.213376045227051,214,0.1027098298072815,0.00096,82.97,-123.65599716999999
499299,0.03847301006317139,18658,0.0993092954158783,499300,3994400,0.994597630109638,4.222206115722656,214,-0.7414990663528442,0.00096,81.3,-123.57032531999998
499399,0.01569204404950142,18661,0.09942784160375595,499400,3995200,0.9979568659327924,4.21298885345459,214,0.4847548007965088,0.00096,73.94,-122.74188687
499499,0.014785374514758587,18664,0.0990304946899414,499500,3996000,0.9420766495168209,4.240663528442383,214,0.41540631651878357,0.00096,78.71,-123.52247979000002
499599,0.08223292231559753,18667,0.09942442923784256,499600,3996800,0.9237196370959282,4.215582370758057,214,-0.3968569040298462,0.00096,80.78,-123.48120601999999
499699,0.3205084800720215,18670,0.10015580803155899,499700,3997600,0.9931491236202419,4.189154148101807,214,0.4097425043582916,0.00096,72.71,-122.52972236
499799,0.08250457048416138,18673,0.09940382838249207,499800,3998400,0.9939697398804128,4.2043867111206055,214,1.114539384841919,0.00096,77.24,-123.08126567999997
499899,0.016254935413599014,18677,0.09987226128578186,499900,3999200,0.9579051434993744,4.185910701751709,214,0.04574650898575783,0.00096,60.98,-122.49756794000002
499999,0.949734091758728,18680,0.10149628669023514,500000,4000000,0.210487961769104,4.133500099182129,214,-3.7587270736694336,0.00096,55.57,-121.8049129
500099,0.12177326530218124,18683,0.10233329981565475,500100,4000800,0.9195030853152275,4.111845016479492,214,-1.2431859970092773,0.00096,60.76,-122.65541270999998
500199,0.479968786239624,18686,0.102408766746521,500200,4001600,0.37075215578079224,4.104325771331787,214,0.5551681518554688,0.00096,56.81,-122.01016609
500299,0.10524827986955643,18689,0.1035725399851799,500300,4002400,0.9674740061163902,4.056058883666992,214,-1.4292486906051636,0.00096,54.1,-121.94345443
500399,0.016209842637181282,18692,0.10375958681106567,500400,4003200,0.9637621305882931,4.055026054382324,214,-0.17263665795326233,0.00096,57.93,-122.57535127
500499,0.008135189302265644,18695,0.10307718068361282,500500,4004000,0.9964412432163954,4.081150054931641,214,0.2904755771160126,0.00096,51.47,-121.70710989
500599,0.054657336324453354,18698,0.10342048108577728,500600,4004800,0.9914560671895742,4.05933952331543,214,0.4640730321407318,0.00096,53.4,-122.02386407000002
500699,0.00016470994160044938,18701,0.10307145863771439,500700,4005600,-0.0004962682723999023,4.073392868041992,214,0.05734504759311676,0.00096,55.73,-122.20990754999998
500799,3.873958848998882e-05,18704,0.10300864279270172,500800,4006400,-0.00012564659118652344,4.06123161315918,214,-0.023046592250466347,0.00096,55.73,-122.20990754999998
500899,0.0760345533490181,18707,0.10314817726612091,500900,4007200,0.9479896537959576,4.048272132873535,214,-0.7150936126708984,0.00096,69.77,-122.62009477
500999,0.3472425043582916,18711,0.10334043949842453,501000,4008000,0.7695649564266205,4.0494585037231445,214,-1.17647123336792,0.00096,65.31,-121.88963248000002
501099,0.000341962615493685,18714,0.10312019288539886,501100,4008800,0.995190292596817,4.058131694793701,214,-0.08138933777809143,0.00096,70.86,-122.23003455999998
501199,0.017987186089158058,18717,0.10271381586790085,501200,4009600,0.986514251679182,4.063512802124023,214,-0.4210294485092163,0.00096,67.04,-121.60439269999999
501299,0.00012692323070950806,18720,0.10327740013599396,501300,4010400,0.9940816913731396,4.05107307434082,214,-0.004728751257061958,0.00096,67.25,-121.63739322999999
501399,0.28370970487594604,18723,0.10399283468723297,501400,4011200,0.9947044840082526,4.020761489868164,214,-0.28415489196777344,0.00096,70.67,-121.81738333
501499,0.0068565309047698975,18726,0.10463804006576538,501500,4012000,0.9947613584809005,4.00351619720459,214,-0.15951132774353027,0.00096,50.82,-120.64542873
501599,0.0002173081156797707,18729,0.10462546348571777,501600,4012800,-0.0559389591217041,4.0107927322387695,214,-0.05665202438831329,0.00096,52.11,-120.85965749
501699,7.710656791459769e-05,18732,0.10536949336528778,501700,4013600,-0.0019305944442749023,3.983508825302124,214,0.031558558344841,0.00096,52.11,-120.85965749
501799,0.6933831572532654,18735,0.10497516393661499,501800,4014400,0.9185440316796303,3.9964370727539062,214,-3.50030517578125,0.00096,67.7,-121.52454071
501899,0.06937974691390991,18738,0.10481885075569153,501900,4015200,0.9658868461847305,4.012051582336426,214,0.6712284684181213,0.00096,62.15,-121.18634559
501999,0.30005311965942383,18740,0.10529186576604843,502000,4016000,0.9906861269846559,4.007231712341309,214,2.4880311489105225,0.00096,62.79,-121.28960383000002
502099,0.0342281274497509,18743,0.10523699969053268,502100,4016800,0.9764708522707224,3.9980483055114746,214,-0.4999222755432129,0.00096,62.57,-121.06241862000003
502199,0.11618184298276901,18747,0.1054421216249466,502200,4017600,0.9983160812407732,3.988199234008789,214,0.936428964138031,0.00096,59.88,-121.00114437999999
502299,0.05439942330121994,18750,0.10480993986129761,502300,4018400,0.9558562599122524,4.020149230957031,214,-0.8320556879043579,0.00096,61.26,-121.03438904999999
502399,0.004806435666978359,18753,0.10510849952697754,502400,4019200,0.99585006153211,4.013833522796631,214,0.06891299784183502,0.00096,44.38,-120.15533263000002
502499,0.020344942808151245,18756,0.10617700219154358,502500,4020000,0.9730650708079338,3.9748282432556152,214,-0.48877328634262085,0.00096,47.69,-120.5017487
502599,0.3437417149543762,18759,0.10544033348560333,502600,4020800,0.9504481591284275,4.003605842590332,214,-2.636884927749634,0.00096,53.54,-121.07258937
502699,0.042838066816329956,18762,0.10504451394081116,502700,4021600,0.9936017673462629,4.022522926330566,214,-0.8358798623085022,0.00096,58.67,-121.72071807
502799,0.0981556847691536,18765,0.10564281791448593,502800,4022400,0.804972380399704,4.015973091125488,214,0.6136505603790283,0.00096,61.89,-122.24854098000002
502899,0.0022880923934280872,18768,0.10563059151172638,502900,4023200,0.9962792869191617,4.016550540924072,214,-0.11752960085868835,0.00096,67.26,-122.93952591000003
502999,0.06821806728839874,18770,0.10459524393081665,503000,4024000,0.9811463598161936,4.045469284057617,214,0.8077093362808228,0.00096,72.24,-123.55992209
503099,0.004696700256317854,18773,0.10491080582141876,503100,4024800,0.9780409149825573,4.0438361167907715,214,0.17904400825500488,0.00096,76.95,-124.13972136999999
503199,0.009567005559802055,18776,0.10530465841293335,503200,4025600,0.993058561347425,4.032418251037598,214,0.21280016005039215,0.00096,82.53,-124.86263836
503299,0.02278408594429493,18779,0.10608871281147003,503300,4026400,0.9850676646456122,4.008859157562256,214,-0.4553512930870056,0.00096,87.69,-125.70689880000002
503399,0.0006947812507860363,18783,0.10693296790122986,503400,4027200,0.9978086876217276,3.983095645904541,214,-0.09405599534511566,0.00096,90.89,-126.42127454
503499,0.11159797012805939,18786,0.10701628029346466,503500,4028000,0.9824019521474838,3.986987590789795,214,-1.1752772331237793,0.00096,96.13,-127.27614514000001
503599,0.0015060603618621826,18789,0.10706701874732971,503600,4028800,0.9984816473443061,3.9924004077911377,214,0.004659444093704224,0.00096,100.9,-128.05361598999997
503699,0.00022624956909567118,18792,0.1064026951789856,503700,4029600,0.9998080233635847,3.9897780418395996,214,0.027157317847013474,0.00096,106.1,-128.50949146000002
503799,0.01185406744480133,18795,0.10671930015087128,503800,4030400,0.9912316836416721,3.9800243377685547,214,0.3104080259799957,0.00096,112.08,-128.92178046000004
503899,0.06967611610889435,18797,0.10693229734897614,503900,4031200,0.9193757772445679,3.9768402576446533,214,0.8303639888763428,0.00096,117.0,-129.72633115
503999,0.08402274549007416,18800,0.1062353178858757,504000,4032000,0.9494028873741627,4.009220600128174,214,0.7385205030441284,0.00096,115.05,-129.9798002
504099,0.014819016680121422,18803,0.10675796866416931,504100,4032800,0.9819336012005806,3.994194746017456,214,0.43412870168685913,0.00096,115.11,-129.80196981
504199,0.014801271259784698,18806,0.10701629519462585,504200,4033600,0.9869745783507824,4.000039577484131,214,0.4053020179271698,0.00096,111.86,-129.64533619
504299,0.001018353272229433,18809,0.10748744010925293,504300,4034400,0.9982396699488163,3.983273983001709,214,-0.12160356342792511,0.00096,111.36,-129.74880154
504399,0.38041582703590393,18812,0.10689851641654968,504400,4035200,-1.605381727218628,3.9823086261749268,214,-0.4897359609603882,0.00096,111.45,-129.93917195
504499,0.01899050362408161,18815,0.10723880678415298,504500,4036000,0.9800747744739056,3.977339506149292,214,-0.2830200791358948,0.00096,112.43,-130.0890141
504599,0.013940469361841679,18818,0.10654608905315399,504600,4036800,0.9892087019979954,3.97904372215271,214,-0.3782917857170105,0.00096,112.18,-130.04380473
504699,0.0030120201408863068,18822,0.10732167959213257,504700,4037600,0.996275492478162,3.9617645740509033,214,-0.0024191178381443024,0.00096,113.69,-130.09250300999997
504799,0.2474091500043869,18825,0.10586661100387573,504800,4038400,0.9337943196296692,4.001839637756348,214,1.883254051208496,0.00096,111.49,-129.73343225
504899,0.033329300582408905,18827,0.10614080727100372,504900,4039200,0.9829504117369652,3.9945015907287598,214,-0.5891643166542053,0.00096,111.28,-129.69384947999998
504999,0.02301204763352871,18830,0.10662219673395157,505000,4040000,0.9969707929994911,3.9750144481658936,214,0.5875046849250793,0.00096,111.01,-129.64941835
505099,7.759712389088236e-06,18833,0.10686085373163223,505100,4040800,0.007236123085021973,3.978247880935669,214,-0.010363731533288956,0.00096,112.08,-130.02077442
505199,7.449349504895508e-05,18836,0.10670331865549088,505200,4041600,-0.000492095947265625,3.9791529178619385,214,-0.02294667810201645,0.00096,112.08,-130.02077442
505299,0.003046278841793537,18839,0.10518018901348114,505300,4042400,0.9665855430066586,4.037800312042236,214,0.2697228789329529,0.00096,125.88,-130.58917017
505399,4.098729133605957,18842,0.10586902499198914,505400,4043200,-10.25673770904541,4.014325141906738,214,-4.510919570922852,0.00096,126.17,-130.62802861
505499,4.3320640543242916e-05,18845,0.1062866598367691,505500,4044000,-0.00011801719665527344,4.009411811828613,214,-0.02682185359299183,0.00096,126.17,-130.62802861
505599,22.52379035949707,18848,0.10602080821990967,505600,4044800,-24.123519897460938,4.018573760986328,214,15.731539726257324,0.00096,141.12,-131.18770583
505699,0.017180591821670532,18851,0.10625288635492325,505700,4045600,0.9846474649384618,3.9874589443206787,214,-0.06004194915294647,0.00096,139.73,-130.58947952
