rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/exploration_rate,time/total_timesteps,time/fps,rollout/ep_rew_mean,train/n_updates,train/learning_rate,train/loss
364.55,960,848,0.05,343787,357,40.59861684,85921,0.0001,0.9185867309570312
359.29,963,852,0.05,344966,357,36.395222319999995,86216,0.0001,0.5694329738616943
359.11,968,856,0.05,346714,358,38.23501791,86653,0.0001,4.000096321105957
358.48,972,860,0.05,348274,358,41.14470665999999,87043,0.0001,0.6033469438552856
350.33,974,864,0.05,349400,358,39.28178953999999,87324,0.0001,0.8152340054512024
353.45,979,868,0.05,351220,358,36.13193609999999,87779,0.0001,3.9075069427490234
351.94,982,872,0.05,352533,358,38.41789067,88108,0.0001,3.5613458156585693
354.62,985,876,0.05,353540,358,41.3610615,88359,0.0001,3.6074118614196777
361.09,990,880,0.05,355313,358,40.40820906,88803,0.0001,0.41713517904281616
369.91,995,884,0.05,357254,358,47.56330437999999,89288,0.0001,2.9600257873535156
373.18,999,888,0.05,359008,359,50.445598010000005,89726,0.0001,1.0803403854370117
369.93,1003,892,0.05,360303,359,50.742091099999996,90050,0.0001,0.2428726851940155
371.09,1007,896,0.05,361984,359,50.92937203999999,90470,0.0001,0.5127028822898865
367.29,1012,900,0.05,363679,359,56.24401041,90894,0.0001,0.16322194039821625
382.34,1018,904,0.05,366101,359,63.40112513000001,91500,0.0001,0.9311380386352539
381.49,1021,908,0.05,367357,359,63.276025110000006,91814,0.0001,0.40137410163879395
382.52,1026,912,0.05,369122,359,60.88663955999999,92255,0.0001,0.3627464771270752
381.15,1028,916,0.05,370072,359,61.69320947,92492,0.0001,1.2280640602111816
376.63,1030,920,0.05,370862,359,58.50982217000001,92690,0.0001,1.0692722797393799
376.62,1033,924,0.05,372264,360,60.825705559999996,93040,0.0001,0.3756062984466553
374.48,1037,928,0.05,373927,360,58.348829130000006,93456,0.0001,0.3317275643348694
367.49,1039,932,0.05,374691,360,58.99170626,93647,0.0001,0.22321780025959015
368.28,1043,936,0.05,376230,360,59.80779328,94032,0.0001,0.2506244480609894
370.59,1047,940,0.05,377845,360,62.291465009999996,94436,0.0001,0.3489035367965698
370.73,1050,944,0.05,379027,360,65.97581792000001,94731,0.0001,0.6790825128555298
